"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"688",23,17,28,5,244.964462475851,36.9378808138426,0.0279431005163701,0.0356649754517194,"FUSClone110","mock","R3"
"689",23,18,14,9,215.454582127044,22.4298620771151,0.030613723709083,0.0372329949666341,"FUSClone110","mock","R3"
"690",23,19,0,1,117.058289842214,10.987563989358,0,0.0396814881578872,"FUSClone110","mock","R3"
"691",23,20,15,3,118.960235463688,25.6183110212442,0.0255505215340394,0.0401100962112347,"FUSClone110","mock","R3"
"692",23,21,18,2,212.093050106894,34.1451593269594,0.0279872938373905,0.033076473356535,"FUSClone110","mock","R3"
"693",23,22,2,3,89.7894564601593,17.5728543538135,0.0288200669223443,0.0403927683207847,"FUSClone110","mock","R3"
"694",24,1,5,4,100.509010988288,18.4625316394959,0.0246917763062649,0.0284826863240192,"FUSClone110","mock","R3"
"695",24,2,3,3,101.335393758025,15.9594263981562,0.0310976745741856,0.0402919622729458,"FUSClone110","mock","R3"
"696",24,3,0,2,162.374853617512,11.4205082347617,0,0.0379360602853601,"FUSClone110","mock","R3"
"697",24,4,53,6,315.582880311646,65.819776146207,0.0269068281776104,0.0299108336733729,"FUSClone110","mock","R3"
"698",24,5,14,2,155.943420130992,26.8555277835112,0.0270499121781452,0.0366187886120035,"FUSClone110","mock","R3"
"699",24,6,2,4,101.203677854734,13.9494012072682,0.0351104643343697,0.0405761048989844,"FUSClone110","mock","R3"
"700",24,7,2,2,177.505028198939,11.1457542697899,0.0365623122650302,0.0486536849415503,"FUSClone110","mock","R3"
"701",24,8,2,3,185.927169234026,7.96693375869654,0.0327570970974524,0.0332161145465862,"FUSClone110","mock","R3"
"702",24,9,0,1,216.225376450922,9.56845968263224,0,0.0288719767704606,"FUSClone110","mock","R3"
"703",24,10,0,1,194.252949427348,8.81600678828545,0,0.0428854811936617,"FUSClone110","mock","R3"
"704",24,11,3,7,252.887251945911,20.423514317954,0.0290265836774902,0.0342615404024238,"FUSClone110","mock","R3"
"705",24,12,30,6,348.081179093802,49.1665525620338,0.0292603344909163,0.0357216971365525,"FUSClone110","mock","R3"
"706",24,13,3,4,192.502281852067,12.0912795702461,0.0257554873758268,0.0299615559633821,"FUSClone110","mock","R3"
"707",24,14,1,1,90.4603345422074,8.73946754075587,0.0352635991293937,0.0429116397031716,"FUSClone110","mock","R3"
"708",24,15,2,3,215.770306556718,12.5709621936549,0.034004071443765,0.0355470061818243,"FUSClone110","mock","R3"
"709",24,16,11,0,188.920500990935,20.186831639614,0.0270671416239032,0,"FUSClone110","mock","R3"
"710",24,17,13,7,175.355169556569,27.0911728662904,0.0311530013521908,0.0296896694636695,"FUSClone110","mock","R3"
"711",24,18,33,8,286.010514334077,41.8481119596399,0.0276259564694886,0.0345709474241199,"FUSClone110","mock","R3"
"712",24,19,7,3,94.6180823957548,18.9334708212409,0.0326026239182611,0.0345983323601321,"FUSClone110","mock","R3"
"713",24,20,1,9,268.195300995838,18.0568705536425,0.0212863359807266,0.0341473173270496,"FUSClone110","mock","R3"
"714",24,21,2,5,148.714519441826,15.8991685139481,0.0276713884539074,0.0335345918988014,"FUSClone110","mock","R3"
"715",24,22,1,8,164.001572131645,13.31808969751,0.026161144104074,0.0388210081212286,"FUSClone110","mock","R3"
"716",24,23,7,7,207.657832218101,20.7275961353444,0.0244533251851451,0.0354306773434397,"FUSClone110","mock","R3"
"717",24,24,16,1,188.264805739978,27.3617610919755,0.0279599920360415,0.0235072170299563,"FUSClone110","mock","R3"
"718",24,25,12,10,174.770871132845,23.6946976846084,0.0303393237662211,0.0331683334424148,"FUSClone110","mock","R3"
"719",24,26,7,5,76.6160834080074,18.8692913707346,0.0272018613967445,0.0359735211152633,"FUSClone110","mock","R3"
