"","ImageNumber","ObjectNumber","TP53BP1_Count","rH2AX_Count","Intensity_DAPI","Intensity_TP53BP1","MeanIntensity_TP53BP1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"1346",39,41,10,1,170.679286500672,4.65969331958331,0.0264574549196036,0.0256065462017432,"GUSClone110","2h","R1"
"1347",39,42,17,4,257.649211254437,9.33775850990787,0.0312221213109116,0.0247949675579245,"GUSClone110","2h","R1"
"1348",39,43,8,12,243.245670859702,4.85140768857673,0.0263096288118201,0.0302983011749176,"GUSClone110","2h","R1"
"1349",39,44,9,2,153.128420494264,6.29713898873888,0.0306811065657648,0.0277766015176427,"GUSClone110","2h","R1"
"1350",39,45,8,4,101.74540377059,5.10353250196204,0.0324474071325367,0.0265987216986509,"GUSClone110","2h","R1"
"1351",39,46,15,12,135.26567539922,5.95880067860708,0.0292349035466272,0.0276827753756349,"GUSClone110","2h","R1"
"1352",40,1,12,3,166.43262423994,7.07989627425559,0.0345315949817478,0.0281711481095691,"GUSClone110","2h","R1"
"1353",40,2,10,1,199.247944544535,5.7184558219742,0.03179080751966,0.0257156137377024,"GUSClone110","2h","R1"
"1354",40,3,22,4,223.83779724827,10.4185245311819,0.0348991626306385,0.0259999534231611,"GUSClone110","2h","R1"
"1355",40,4,23,15,191.339041136904,11.8772107034456,0.0342744192911238,0.0302842893707234,"GUSClone110","2h","R1"
"1356",40,5,9,13,330.540109258145,8.14778369176202,0.0325650242671783,0.0280333437995181,"GUSClone110","2h","R1"
"1357",40,6,13,7,247.770092955325,7.04042118322104,0.0405057737681678,0.0291779451058753,"GUSClone110","2h","R1"
"1358",40,7,12,12,150.255299313227,6.42873277910985,0.0331934586653229,0.0307809359606213,"GUSClone110","2h","R1"
"1359",40,8,12,5,202.544106765417,6.87530330638401,0.0329964696260391,0.0319612843801721,"GUSClone110","2h","R1"
"1360",40,9,22,18,285.858931109775,9.08671708265319,0.0342891022958423,0.0335379486663972,"GUSClone110","2h","R1"
"1361",40,10,19,16,133.080110470997,8.89054708834738,0.0307510345335349,0.0312119673899905,"GUSClone110","2h","R1"
"1362",40,11,9,11,148.257679614006,5.47173269256018,0.0308572185717095,0.0284722496743147,"GUSClone110","2h","R1"
"1363",40,12,24,21,414.919998096768,13.1218586256728,0.0323068494638262,0.0306057970795718,"GUSClone110","2h","R1"
"1364",40,13,17,12,270.965316982241,8.70743883494288,0.034182720808743,0.0332741524874321,"GUSClone110","2h","R1"
"1365",40,14,20,15,223.034592802171,8.73482877318747,0.0351921769552347,0.0321799517302673,"GUSClone110","2h","R1"
"1366",40,15,11,8,139.585519732209,5.86372170248069,0.0341881104526949,0.0329764968123754,"GUSClone110","2h","R1"
"1367",40,16,8,0,352.976776812924,5.85085836355574,0.0285477228850747,0,"GUSClone110","2h","R1"
"1368",40,17,23,16,415.259053701302,11.6676890845411,0.031680164530367,0.0302534719093012,"GUSClone110","2h","R1"
"1369",40,18,20,12,352.627116290154,10.5572442775592,0.034860102529152,0.0301286232303525,"GUSClone110","2h","R1"
"1370",40,19,24,13,409.342703591799,12.8201114665717,0.0322126867284101,0.030080562270086,"GUSClone110","2h","R1"
"1371",40,20,11,5,367.759915547445,9.20672929659486,0.0328784346280816,0.0306667844271005,"GUSClone110","2h","R1"
"1372",40,21,8,4,317.503777542617,5.28708328842185,0.0317173841539408,0.0309373065667589,"GUSClone110","2h","R1"
"1373",40,22,7,7,92.4500195300207,4.74888231279328,0.0348304915378908,0.0306554709139779,"GUSClone110","2h","R1"
"1374",40,23,11,12,234.667994920863,5.99629208887927,0.0311360292029829,0.0334448882159617,"GUSClone110","2h","R1"
"1375",40,24,8,2,228.457939161919,4.3181964030955,0.0345855541982698,0.0292458229232579,"GUSClone110","2h","R1"
"1376",40,25,7,5,166.845365604153,3.63430229621008,0.0249394439778538,0.0274468089637318,"GUSClone110","2h","R1"
"1377",40,26,22,10,336.432319591753,11.6353094363585,0.0301928960087559,0.0301050985375402,"GUSClone110","2h","R1"
"1378",40,27,10,9,95.7067678140011,5.55822083749808,0.0365395966330799,0.0360138431401616,"GUSClone110","2h","R1"
"1379",40,28,21,10,198.547707925085,11.8608072565403,0.0372948318513557,0.0295089383211979,"GUSClone110","2h","R1"
"1380",40,29,9,18,152.673899953952,4.53673612419516,0.0330168278710473,0.0268436669146047,"GUSClone110","2h","R1"
"1381",40,30,18,11,199.998139113421,8.63956670416519,0.0334046631233378,0.0311584888431074,"GUSClone110","2h","R1"
"1382",40,31,12,9,253.9500123451,7.83385981526226,0.0262564444393447,0.0267639567249263,"GUSClone110","2h","R1"
"1383",40,32,11,11,164.440177569864,5.55921267927624,0.0312352422390988,0.0283063097868912,"GUSClone110","2h","R1"
"1384",40,33,14,6,152.961715657962,7.22511640749872,0.0283486560672625,0.0302862050791595,"GUSClone110","2h","R1"
"1385",40,34,12,4,135.273869330995,5.09825288294815,0.0299364996678565,0.028866359569992,"GUSClone110","2h","R1"
"1386",40,35,4,13,132.024765887531,3.82113377354108,0.0318271409099301,0.0302263575941279,"GUSClone110","2h","R1"
"1387",40,36,6,19,105.117632273352,3.81240561883897,0.0306121412518055,0.0316681048401816,"GUSClone110","2h","R1"
"1388",40,37,11,10,108.51998221851,5.11337456828915,0.0286146361364689,0.0271047642694693,"GUSClone110","2h","R1"
"1389",41,1,3,0,87.0916767283343,2.83404289628379,0.024406127528184,0,"GUSClone110","mock","R1"
"1390",41,2,2,0,193.645472691627,3.39249257254414,0.0427543842207108,0,"GUSClone110","mock","R1"
"1391",41,3,2,0,209.578592292033,3.11837950767949,0.0294987411238253,0,"GUSClone110","mock","R1"
"1392",41,4,4,1,222.748577998718,5.13023577514105,0.0370609025407514,0.0269460454583168,"GUSClone110","mock","R1"
"1393",41,5,1,0,110.348821645835,1.92954910034314,0.0333874332718551,0,"GUSClone110","mock","R1"
"1394",41,6,1,0,277.596949007129,2.66007478837855,0.0367666138336062,0,"GUSClone110","mock","R1"
"1395",41,7,1,0,158.71870049159,2.63167775096372,0.0326771959662437,0,"GUSClone110","mock","R1"
"1396",41,8,2,0,99.2535595495719,3.40874343994074,0.0343099107914087,0,"GUSClone110","mock","R1"
"1397",41,9,2,1,408.232426641742,7.81062034447677,0.0204867631196976,0.0234225986318456,"GUSClone110","mock","R1"
"1398",41,10,3,2,110.931762184948,6.68299385346472,0.0424918940067928,0.0354860292009411,"GUSClone110","mock","R1"
"1399",41,11,5,0,265.245396369835,7.45723666087724,0.0239505633615054,0,"GUSClone110","mock","R1"
"1400",41,12,1,1,206.81567154685,1.34401465766132,0.0384451057761908,0.0222509237937629,"GUSClone110","mock","R1"
"1401",41,13,5,2,334.495095082093,7.35672545200214,0.0405378878586704,0.0324180952897719,"GUSClone110","mock","R1"
"1402",41,14,2,0,264.98149158014,3.66796370921656,0.0275216804506878,0,"GUSClone110","mock","R1"
"1403",41,15,2,0,257.85192712117,6.45593962655403,0.0361509121333559,0,"GUSClone110","mock","R1"
"1404",41,16,1,0,272.321569435531,1.63631648453884,0.0205615325830877,0,"GUSClone110","mock","R1"
"1405",41,17,4,0,203.980392870493,4.69155415357091,0.0417991067321661,0,"GUSClone110","mock","R1"
"1406",41,18,8,2,325.371909009526,8.0985428111162,0.0329225313739799,0.0275354980801543,"GUSClone110","mock","R1"
"1407",41,19,3,0,235.395728109404,2.1466086958535,0.0321549977589813,0,"GUSClone110","mock","R1"
"1408",41,20,1,0,220.591699909652,4.15410088631324,0.0294041354209185,0,"GUSClone110","mock","R1"
"1409",41,21,2,0,323.696575329173,4.11410699831322,0.036418442197306,0,"GUSClone110","mock","R1"
"1410",41,22,7,0,422.918838439509,6.65186544577591,0.0332783693002472,0,"GUSClone110","mock","R1"
"1411",41,23,2,0,236.499184444081,1.96067751245573,0.0299799554388631,0,"GUSClone110","mock","R1"
"1412",41,24,7,1,308.287663898198,6.57445643260144,0.0296859114087726,0.0259195300327106,"GUSClone110","mock","R1"
"1413",41,25,1,0,327.639842336299,4.16701002791524,0.040174825116992,0,"GUSClone110","mock","R1"
"1414",41,26,2,0,391.240956291556,4.18805221607909,0.0279592446559532,0,"GUSClone110","mock","R1"
"1415",41,27,1,0,255.657298376551,4.47516597411595,0.0244525820016861,0,"GUSClone110","mock","R1"
"1416",41,28,2,0,228.222767483443,5.49854280124418,0.0342992296442389,0,"GUSClone110","mock","R1"
"1417",41,29,1,0,186.118639423046,2.14917221432552,0.0300406546198896,0,"GUSClone110","mock","R1"
"1418",41,30,1,0,265.237873595441,3.84031436452642,0.0391601992940361,0,"GUSClone110","mock","R1"
"1419",41,31,5,0,157.602914926596,3.35204089991748,0.0304648168118937,0,"GUSClone110","mock","R1"
"1420",41,32,2,1,308.926635353826,3.82001986447722,0.0340269833492736,0.0247840428104003,"GUSClone110","mock","R1"
"1421",41,33,6,0,183.814481379464,3.8303044445347,0.0336010529637968,0,"GUSClone110","mock","R1"
"1422",41,34,0,0,302.911284939852,2.61667812429368,0,0,"GUSClone110","mock","R1"
"1423",41,35,2,2,233.724834982073,4.03198295040056,0.0211432822979987,0.0251745252753608,"GUSClone110","mock","R1"
"1424",41,36,5,2,62.0415659628343,4.74422830622643,0.0333449834883804,0.0240407846191436,"GUSClone110","mock","R1"
"1425",41,37,5,1,145.562097091228,4.193713308312,0.0337337737521215,0.0219577323231432,"GUSClone110","mock","R1"
"1426",41,38,4,2,142.038682280574,4.7566338905599,0.0348174471840604,0.0294251593803161,"GUSClone110","mock","R1"
"1427",41,39,3,0,74.4225379789714,2.12033266550861,0.0309189566455427,0,"GUSClone110","mock","R1"
"1428",41,40,4,2,108.082185525447,3.64036012580618,0.0343270591482343,0.0326615551160648,"GUSClone110","mock","R1"
"1429",41,41,4,0,114.097108916845,4.63323418609798,0.0387510384305973,0,"GUSClone110","mock","R1"
"1430",42,1,5,2,132.220325641101,6.06106664682738,0.0389787660031128,0.0274644593708217,"GUSClone110","mock","R1"
"1431",42,2,9,0,216.137209634762,5.46097508212551,0.0300549162294628,0,"GUSClone110","mock","R1"
"1432",42,3,1,0,224.951721079415,4.33945223339833,0.0347333494573832,0,"GUSClone110","mock","R1"
"1433",42,4,5,2,123.532036873745,6.62862596008927,0.0420939584171319,0.0316975661941494,"GUSClone110","mock","R1"
"1434",42,5,1,0,244.957214504248,4.29172201175243,0.0423755757510662,0,"GUSClone110","mock","R1"
"1435",42,6,0,0,268.083070849301,3.96063176100142,0,0,"GUSClone110","mock","R1"
"1436",42,7,1,0,397.415962037165,5.61686124885455,0.0247959103435278,0,"GUSClone110","mock","R1"
"1437",42,8,3,1,153.84142887569,3.85932709858753,0.0358554019006314,0.0220111389644444,"GUSClone110","mock","R1"
"1438",42,9,2,1,224.604288462317,3.88307014387101,0.0392456825773575,0.0327733272686601,"GUSClone110","mock","R1"
"1439",42,10,0,0,325.296346356627,4.19794004922733,0,0,"GUSClone110","mock","R1"
"1440",42,11,1,0,386.516091795173,6.57886630296707,0.044403753709048,0,"GUSClone110","mock","R1"
"1441",42,12,4,0,138.608698051888,3.60096133779734,0.0329696153078208,0,"GUSClone110","mock","R1"
"1442",42,13,7,3,237.13153342763,7.88572523766197,0.0385460115860069,0.0332701129169246,"GUSClone110","mock","R1"
"1443",42,14,3,0,435.505959970411,7.77869845810346,0.0248187993032237,0,"GUSClone110","mock","R1"
"1444",42,15,6,0,248.473381421296,5.32925920607522,0.0287225047695313,0,"GUSClone110","mock","R1"
"1445",42,16,5,0,98.6869616550393,3.59560542018153,0.0349234762040543,0,"GUSClone110","mock","R1"
"1446",42,17,3,1,208.08403217583,5.34465555776842,0.0395724568294273,0.021570534678176,"GUSClone110","mock","R1"
"1447",42,18,4,1,195.264012229163,6.07496760436334,0.0521053825736456,0.0374374230607198,"GUSClone110","mock","R1"
"1448",42,19,4,1,216.078767796978,4.74444193043746,0.0352720012666569,0.028147173114121,"GUSClone110","mock","R1"
"1449",42,20,1,1,298.780728799989,4.55742735625245,0.0363731485392366,0.0287752453503864,"GUSClone110","mock","R1"
"1450",42,21,2,0,250.865690748906,2.81763945124112,0.0277447164601957,0,"GUSClone110","mock","R1"
"1451",42,22,3,2,259.623148652725,7.90394449443556,0.0394820563204552,0.0324494188540002,"GUSClone110","mock","R1"
"1452",42,23,0,0,163.293034803821,2.16768141137436,0,0,"GUSClone110","mock","R1"
"1453",42,24,6,0,178.836942600785,4.06598004279658,0.0294386119969086,0,"GUSClone110","mock","R1"
"1454",42,25,1,1,206.505852624774,5.38759444071911,0.0226794842630625,0.0341913066804409,"GUSClone110","mock","R1"
"1455",42,26,1,0,186.416861787671,2.26858931710012,0.0428732743486762,0,"GUSClone110","mock","R1"
"1456",42,27,4,1,259.710445582634,5.15866333851591,0.0388653383273421,0.0266053763528665,"GUSClone110","mock","R1"
"1457",42,28,5,1,103.85813739826,4.21052875067107,0.0339811399591466,0.0307774472981691,"GUSClone110","mock","R1"
"1458",42,29,1,0,217.967987327604,3.78866257588379,0.0384006003538767,0,"GUSClone110","mock","R1"
"1459",42,30,3,0,268.587702051736,4.76270698080771,0.0299181098428865,0,"GUSClone110","mock","R1"
"1460",42,31,3,0,175.927993232151,3.74518961645663,0.0286644962745615,0,"GUSClone110","mock","R1"
"1461",42,32,1,0,163.894942190265,3.45122455991805,0.0368657968938351,0,"GUSClone110","mock","R1"
"1462",42,33,6,0,111.597910047509,6.55727478931658,0.0360527008572473,0,"GUSClone110","mock","R1"
"1463",42,34,5,0,117.558419645298,3.54587628901936,0.0315797160617593,0,"GUSClone110","mock","R1"
"1464",42,35,4,0,124.601801096462,3.39766539097764,0.0322843450206247,0,"GUSClone110","mock","R1"
"1465",43,1,2,0,137.601495860377,2.75829711044207,0.0413070201045937,0,"GUSClone110","mock","R1"
"1466",43,2,5,0,172.559396311641,5.85976964072324,0.0335081930434325,0,"GUSClone110","mock","R1"
"1467",43,3,2,0,164.853132404853,3.23651486076415,0.0444810782588782,0,"GUSClone110","mock","R1"
"1468",43,4,3,1,212.419379620114,4.75721374037676,0.0331642127906283,0.0348165666132613,"GUSClone110","mock","R1"
"1469",43,5,3,2,213.973129529972,3.85778594808653,0.0375112961287852,0.0263108019717038,"GUSClone110","mock","R1"
"1470",43,6,0,0,156.521523236996,2.00227361032739,0,0,"GUSClone110","mock","R1"
"1471",43,7,1,0,196.035065850243,3.49689481616952,0.0388441294431686,0,"GUSClone110","mock","R1"
"1472",43,8,2,0,260.398368050577,2.85677884449251,0.0268180037050375,0,"GUSClone110","mock","R1"
"1473",43,9,3,2,228.744915428339,5.64934772974811,0.0372845300980326,0.0285361829970498,"GUSClone110","mock","R1"
"1474",43,10,1,0,327.526406734949,4.37540249037556,0.0312428465113044,0,"GUSClone110","mock","R1"
"1475",43,11,4,0,256.358450344531,4.23682004469447,0.0369811933034927,0,"GUSClone110","mock","R1"
"1476",43,12,8,2,229.544732485199,8.83762880647555,0.0367301370222343,0.0261995589992564,"GUSClone110","mock","R1"
"1477",43,13,5,1,232.178180267802,4.87624936643988,0.038551532670579,0.0273797713841001,"GUSClone110","mock","R1"
"1478",43,14,5,1,179.421882067109,4.45362022705376,0.035778039539462,0.0312924389727414,"GUSClone110","mock","R1"
"1479",43,15,3,0,255.758328476222,3.42896164488047,0.0387165795016305,0,"GUSClone110","mock","R1"
"1480",43,16,4,1,256.869917526608,4.99905394902453,0.0433048781386198,0.028397039975971,"GUSClone110","mock","R1"
"1481",43,17,4,1,286.808820496546,4.67310599936172,0.0379477227381098,0.0320134283974767,"GUSClone110","mock","R1"
"1482",43,18,4,1,187.840742153348,3.96147098764777,0.0329329959673083,0.0240444040391594,"GUSClone110","mock","R1"
"1483",43,19,4,1,116.97032182361,5.63762878603302,0.0309690060312331,0.0321256908188973,"GUSClone110","mock","R1"
"1484",43,20,1,0,348.661784762517,4.54775314358994,0.0295338374562562,0,"GUSClone110","mock","R1"
"1485",43,21,2,0,309.365912285401,3.70830856449902,0.0273734138657649,0,"GUSClone110","mock","R1"
"1486",43,22,1,0,143.270283707883,2.25357443420216,0.043906987644732,0,"GUSClone110","mock","R1"
"1487",43,23,1,0,241.41573295556,4.56778824026696,0.0263157093897462,0,"GUSClone110","mock","R1"
"1488",43,24,2,0,231.328344212146,1.91625849856064,0.0237586784176528,0,"GUSClone110","mock","R1"
"1489",43,25,2,1,261.871428163722,3.61475550290197,0.0241550317034125,0.0241211228486564,"GUSClone110","mock","R1"
"1490",43,26,8,4,394.742886663647,6.29828339349478,0.0355375201760129,0.0241529311227671,"GUSClone110","mock","R1"
"1491",43,27,5,2,205.702571692877,5.05372705264017,0.0299816511385598,0.0297382308224983,"GUSClone110","mock","R1"
"1492",43,28,0,0,273.682323238114,2.76366829173639,0,0,"GUSClone110","mock","R1"
"1493",43,29,6,0,132.677623312222,3.19296560273506,0.0293665753207122,0,"GUSClone110","mock","R1"
"1494",43,30,2,0,185.339544297429,4.1827725993935,0.032632944577684,0,"GUSClone110","mock","R1"
"1495",43,31,1,0,274.827741641318,3.11171132489108,0.0324254211038351,0,"GUSClone110","mock","R1"
"1496",43,32,2,0,135.868773012189,2.9786221224349,0.0369623917919983,0,"GUSClone110","mock","R1"
"1497",43,33,2,0,181.806165260961,2.86077669728547,0.0413012258135355,0,"GUSClone110","mock","R1"
"1498",43,34,3,0,159.147677319357,3.63862060988322,0.0354972247252643,0,"GUSClone110","mock","R1"
"1499",43,35,6,1,139.714336301899,4.64704359113239,0.0346150536624784,0.0273785003228113,"GUSClone110","mock","R1"
"1500",43,36,4,0,178.29938258254,2.7944762527477,0.0311458891956136,0,"GUSClone110","mock","R1"
"1501",43,37,2,0,132.555367837194,2.30382240214385,0.0438739800592884,0,"GUSClone110","mock","R1"
"1502",43,38,3,2,181.924651580397,5.54195469873957,0.0417316781281672,0.0348464947374952,"GUSClone110","mock","R1"
"1503",43,39,3,0,141.208240479464,4.34143591346219,0.0363133076799137,0,"GUSClone110","mock","R1"
"1504",44,1,2,0,88.8538648015819,4.99739072867669,0.0287964447401464,0,"GUSClone110","mock","R1"
"1505",44,2,6,0,213.395575709408,5.57300681993365,0.0342254590943627,0,"GUSClone110","mock","R1"
"1506",44,3,7,0,241.058763148962,6.3817044578027,0.0394509935122339,0,"GUSClone110","mock","R1"
"1507",44,4,3,0,102.46569060348,2.39037157339044,0.0319753713417976,0,"GUSClone110","mock","R1"
"1508",44,5,3,1,194.758480930934,6.45539029943757,0.0404161729632566,0.0286889956643184,"GUSClone110","mock","R1"
"1509",44,6,3,0,240.667888165917,4.8094759020023,0.0283502454352048,0,"GUSClone110","mock","R1"
"1510",44,7,1,0,207.459800835932,2.0075379726477,0.047007960267365,0,"GUSClone110","mock","R1"
"1511",44,8,6,1,216.305608317489,3.49428551271558,0.0314078040189884,0.0322048592973839,"GUSClone110","mock","R1"
"1512",44,9,13,1,271.738033792935,10.0286564936396,0.0362191688708556,0.0249874964356422,"GUSClone110","mock","R1"
"1513",44,10,3,1,125.745968430769,2.45328451530077,0.035683230315648,0.0293337092376672,"GUSClone110","mock","R1"
"1514",44,11,0,0,305.124239846831,4.02020297176205,0,0,"GUSClone110","mock","R1"
"1515",44,12,7,1,220.747326456476,7.01286340272054,0.0334435893441766,0.027704514706364,"GUSClone110","mock","R1"
"1516",44,13,4,0,395.163593074074,6.07063405495137,0.0304683684570543,0,"GUSClone110","mock","R1"
"1517",44,14,9,0,274.510460919235,5.4614786230959,0.0339717779152516,0,"GUSClone110","mock","R1"
"1518",44,15,3,0,297.747372487793,4.59879457624629,0.0245110756562402,0,"GUSClone110","mock","R1"
"1519",44,16,2,0,168.754193078028,2.26746014948003,0.0229953457601368,0,"GUSClone110","mock","R1"
"1520",44,17,8,0,266.64739532792,8.00001531746238,0.0329504343769735,0,"GUSClone110","mock","R1"
"1521",44,18,0,0,96.806271816371,1.47963684378192,0,0,"GUSClone110","mock","R1"
"1522",44,19,1,0,357.186985176988,5.22207984421402,0.0288319219835103,0,"GUSClone110","mock","R1"
"1523",44,20,4,0,312.28128573834,4.54169530980289,0.0371188213997003,0,"GUSClone110","mock","R1"
"1524",44,21,6,0,264.176700217184,6.70968190347776,0.0284264133001367,0,"GUSClone110","mock","R1"
"1525",44,22,5,1,408.592631200328,6.00148016563617,0.0346059117880132,0.0233119709882885,"GUSClone110","mock","R1"
"1526",44,23,3,0,331.029771403642,4.8690013338346,0.0340585255719445,0,"GUSClone110","mock","R1"
"1527",44,24,3,0,403.814466820331,7.04429700039327,0.0290587727290889,0,"GUSClone110","mock","R1"
"1528",44,25,2,0,230.76762103173,2.52065310627222,0.0343366144225001,0,"GUSClone110","mock","R1"
"1529",44,26,2,0,317.083528844407,8.46767381578684,0.0267299915431067,0,"GUSClone110","mock","R1"
"1530",44,27,5,1,369.051241006935,6.66718550492078,0.0347487791956348,0.0267521172761917,"GUSClone110","mock","R1"
"1531",44,28,4,1,299.060151991667,8.00360117317177,0.0458291220833503,0.0261222715847767,"GUSClone110","mock","R1"
"1532",44,29,2,0,206.963211248629,7.09498747414909,0.0334102120935259,0,"GUSClone110","mock","R1"
"1533",44,30,5,0,265.906890159938,6.62626081518829,0.0393708497126709,0,"GUSClone110","mock","R1"
"1534",44,31,5,1,229.621775340987,5.79401850374416,0.0438499136642191,0.025619287379086,"GUSClone110","mock","R1"
"1535",44,32,3,1,250.35246887058,5.87225151131861,0.0434955289157537,0.0283864762347478,"GUSClone110","mock","R1"
"1536",44,33,7,1,127.718914036173,5.81420618575066,0.0321774681086664,0.022516594035551,"GUSClone110","mock","R1"
"1537",44,34,8,2,164.734859722666,6.27908755000681,0.0355314341248929,0.0308070116184859,"GUSClone110","mock","R1"
"1538",44,35,4,0,235.643565142993,4.53138022287749,0.0392031858388621,0,"GUSClone110","mock","R1"
"1539",44,36,6,0,183.742168800905,6.3110094210133,0.0389574442535876,0,"GUSClone110","mock","R1"
"1540",44,37,4,0,161.224903210765,2.7469291377347,0.0280353315350966,0,"GUSClone110","mock","R1"
"1541",44,38,4,1,141.325231373077,3.35335318837315,0.0297472598621001,0.0230354011291638,"GUSClone110","mock","R1"
"1542",44,39,3,2,78.3987034107558,2.89964143023826,0.0406224558541838,0.0292043008590833,"GUSClone110","mock","R1"
"1543",44,40,5,3,153.596780824009,3.43846802529879,0.0258096983736115,0.0247581871743831,"GUSClone110","mock","R1"
"1544",44,41,5,0,152.064149506623,3.48409249004908,0.0304280157014728,0,"GUSClone110","mock","R1"
"1545",44,42,3,0,158.263142387383,4.21275656833313,0.0416399692300878,0,"GUSClone110","mock","R1"
"1546",44,43,4,0,119.492607627762,4.2865339347627,0.0340484238649299,0,"GUSClone110","mock","R1"
"1547",44,44,3,0,145.080125685316,2.55368888494559,0.0284557143034088,0,"GUSClone110","mock","R1"
"1548",44,45,0,0,88.5687804964837,1.62270544003695,0,0,"GUSClone110","mock","R1"
"1549",45,1,4,0,125.734249336645,2.38405433692969,0.0261731221340597,0,"GUSClone110","mock","R1"
"1550",45,2,4,0,162.2262156941,4.82343789283186,0.0283836881086851,0,"GUSClone110","mock","R1"
"1551",45,3,6,0,212.434531983919,4.34728010720573,0.028505230594116,0,"GUSClone110","mock","R1"
"1552",45,4,0,0,330.041780172614,5.26741439267062,0,0,"GUSClone110","mock","R1"
"1553",45,5,5,0,183.58063699794,4.94554059300572,0.0357678695383023,0,"GUSClone110","mock","R1"
"1554",45,6,10,0,215.062074366724,5.76842912938446,0.0322694487178303,0,"GUSClone110","mock","R1"
"1555",45,7,3,2,291.822279060259,5.51502253091894,0.0336374173934261,0.0198274033092376,"GUSClone110","mock","R1"
"1556",45,8,7,0,239.90846184385,6.71601439849474,0.0342850878519292,0,"GUSClone110","mock","R1"
"1557",45,9,2,0,129.647562833037,2.41933318786323,0.0338241652973617,0,"GUSClone110","mock","R1"
"1558",45,10,9,1,344.177310785512,7.59684142493643,0.0387218487843052,0.030827802605927,"GUSClone110","mock","R1"
"1559",45,11,5,2,161.673396509839,6.51096364110708,0.0401767914833885,0.0271844016803828,"GUSClone110","mock","R1"
"1560",45,12,5,0,219.557534743566,3.86811629659496,0.0320500194279861,0,"GUSClone110","mock","R1"
"1561",45,13,4,0,268.156161493855,4.74868394061923,0.0338769361221542,0,"GUSClone110","mock","R1"
"1562",45,14,4,0,266.71583205089,3.82645917893387,0.0320606402986284,0,"GUSClone110","mock","R1"
"1563",45,15,9,0,179.611414334737,6.4275272982195,0.0335497911418731,0,"GUSClone110","mock","R1"
"1564",45,16,8,1,196.304921619361,4.1062486008741,0.0313349797884159,0.0329465761494178,"GUSClone110","mock","R1"
"1565",45,17,5,0,180.035966000287,3.0625925201457,0.0350192226238904,0,"GUSClone110","mock","R1"
"1566",45,18,1,0,276.162051600171,5.83543150103651,0.0285229263827205,0,"GUSClone110","mock","R1"
"1567",45,19,1,0,284.984787583584,3.1515068532899,0.0255893804132938,0,"GUSClone110","mock","R1"
"1568",45,20,5,0,204.857496566838,4.43608761182986,0.0382740889800232,0,"GUSClone110","mock","R1"
"1569",45,21,6,0,271.532510177698,4.78735029976815,0.0327331040967344,0,"GUSClone110","mock","R1"
"1570",45,22,7,1,267.645747327711,3.68937212019227,0.0244852078864203,0.0375198542394421,"GUSClone110","mock","R1"
"1571",45,23,5,0,212.109041592805,3.71766233840026,0.0362541281396434,0,"GUSClone110","mock","R1"
"1572",45,24,2,0,181.992340487894,2.40019838837907,0.0256992450682446,0,"GUSClone110","mock","R1"
"1573",45,25,5,0,315.194019350689,6.84570079902187,0.041014321175376,0,"GUSClone110","mock","R1"
"1574",45,26,3,0,125.211048024939,4.11134510533884,0.0382008886851725,0,"GUSClone110","mock","R1"
"1575",45,27,4,1,220.794492174173,5.01670866203494,0.0354397694497251,0.020406861112199,"GUSClone110","mock","R1"
"1576",45,28,2,0,107.443244611146,4.92790115438402,0.0366915988628394,0,"GUSClone110","mock","R1"
"1577",45,29,5,1,165.696224011248,4.81190207228065,0.0300510306895844,0.0258979511757692,"GUSClone110","mock","R1"
"1578",45,30,5,1,266.73910197732,4.46094456221908,0.0341303994769559,0.0236724653514102,"GUSClone110","mock","R1"
"1579",45,31,13,0,238.855070462683,8.03041128558107,0.033961015834614,0,"GUSClone110","mock","R1"
"1580",45,32,0,0,131.387152402196,1.68462654855102,0,0,"GUSClone110","mock","R1"
"1581",45,33,0,0,121.874556136783,3.13360802317038,0,0,"GUSClone110","mock","R1"
"1582",45,34,3,1,158.825803535758,4.6726329671219,0.0447950217029096,0.0199015792459249,"GUSClone110","mock","R1"
"1583",45,35,5,1,161.985687642824,6.93446253985167,0.0314601250046066,0.0248088221997023,"GUSClone110","mock","R1"
"1584",45,36,4,1,132.417334853206,5.00654613482766,0.0284459272068209,0.0258681109175086,"GUSClone110","mock","R1"
"1585",45,37,0,1,228.625941118691,4.85564968851395,0,0.0204480431857519,"GUSClone110","mock","R1"
"1586",46,1,9,0,249.160739340354,6.28801407618448,0.0327001637862797,0,"GUSClone110","mock","R1"
"1587",46,2,2,0,169.190967318369,2.98866256326437,0.0384101370194306,0,"GUSClone110","mock","R1"
"1588",46,3,3,0,126.915785930352,2.96527048642747,0.033734460735242,0,"GUSClone110","mock","R1"
"1589",46,4,2,0,106.745113844983,3.02542155142874,0.0351230673739439,0,"GUSClone110","mock","R1"
"1590",46,5,2,0,248.452751127072,3.93707182211801,0.0252259185330735,0,"GUSClone110","mock","R1"
"1591",46,6,2,0,230.882689319318,3.48801405495033,0.0350226457315412,0,"GUSClone110","mock","R1"
"1592",46,7,4,0,168.192935644183,2.88284124503843,0.0407512280928831,0,"GUSClone110","mock","R1"
"1593",46,8,3,3,222.249714558711,5.24660108354874,0.0326153213249971,0.0264529839502992,"GUSClone110","mock","R1"
"1594",46,9,4,3,197.998383405153,5.64388498826884,0.0386066672656481,0.0258133319556398,"GUSClone110","mock","R1"
