"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"ENSG00000129596",71.1573234729583,0.312023124307187,0.230675440856152,1.37199179423773,0.170065992319232,0.438791995218348,1036
"ENSG00000129625",777.78530932813,-0.122278643469584,0.205347200366648,-0.595478392352274,0.551523738389166,0.790656039897079,7905
"ENSG00000129636",831.512123777555,0.379367960318724,0.13096054413212,2.89767671800794,0.00375937878403205,0.0339085098207569,81533
"ENSG00000129646",296.130555097011,-0.306564124087858,0.177853221345948,-1.72372418803575,0.0847576462881509,0.293476201944024,84074
"ENSG00000129654",2.06303876893457,-0.195045768131288,0.299900022472714,-0.761966751737932,0.446079848162455,NA,2302
"ENSG00000129657",3577.29075361072,0.232455159786681,0.154811601253972,1.50159548009481,0.133201611368418,0.382304347323307,6397
"ENSG00000129667",1021.06012575779,-0.373138790603063,0.172598465396152,-2.16248227242936,0.0305810220793431,0.151355875837882,79651
"ENSG00000129673",17.0284503982919,-0.0444596720199002,0.339573040486741,-0.113396726598801,0.909716034769576,0.969800850916421,15
"ENSG00000129675",87.4130553425468,-0.0463653966019798,0.224322164375048,-0.20075912919905,0.840886922392179,0.939940475445297,9459
"ENSG00000129680",412.936915318952,0.180892962290688,0.167290801260122,1.08153561262134,0.279458928130702,0.573390192490041,79649
"ENSG00000129682",45.2675451458963,0.234385308384262,0.256704146497957,0.891433263014651,0.37269677951924,0.666478749695075,2258
"ENSG00000129691",749.448512553082,0.38940815529984,0.132340169539523,2.94385290389253,0.00324154024348522,0.0303822470158615,9070
"ENSG00000129696",149.057870848216,0.718980966541436,0.195481674261706,3.67827311947211,0.000234818438243805,0.00386003620012973,80185
"ENSG00000129744",4.28225330608191,-0.0658081543563071,0.342985675031412,-0.166762748795436,0.867556730332732,NA,417
"ENSG00000129749",35.6873210125218,0.556646823480569,0.326193021355447,1.70183840360071,0.0887856651864184,0.302444072376961,57053
"ENSG00000129757",246.768916555638,-0.125760881676564,0.288754815127323,-0.434861153315368,0.663663213158103,0.85470911443728,1028
"ENSG00000129810",344.126512755579,0.219937700471594,0.170616098072547,1.28997748653952,0.197058474987659,0.475327522857119,151648
"ENSG00000129910",86.4101259172642,-0.492379134844584,0.24822113868061,-1.98572221817222,0.047064176557486,0.2022846010586,1013
"ENSG00000129911",1375.18530176929,-0.0195557535206747,0.19669924939095,-0.0995396102488604,0.920709839616008,0.973883683345963,83855
"ENSG00000129925",3280.81220215061,-0.216363881469481,0.152814445790002,-1.41585787043722,0.156817121944772,0.41914918692358,58986
"ENSG00000129932",604.550886270422,0.0316756246259048,0.222661434212162,0.142008703015936,0.887073131346321,0.960229072444019,83475
"ENSG00000129933",836.255418344773,-0.186458449507448,0.158023682459412,-1.17989466861454,0.238042110569662,0.527071305467793,23383
"ENSG00000129946",457.262885864935,0.39515381663578,0.25119487564796,1.57338799204823,0.115629005743038,0.352484453924596,25759
"ENSG00000129951",9.5061378662246,0.917634153225337,0.356399667691343,2.6342990952324,0.00843111825186605,0.0618845137138848,79948
"ENSG00000129968",2203.897614637,-0.0798791545769611,0.17272390412156,-0.462477599511181,0.643738862516412,0.844166507097207,81926
"ENSG00000129988",10.7262053935217,-1.48143271448046,0.359948849267495,-4.05761258559567,4.95769192330034e-05,0.00109437358685246,3929
"ENSG00000129990",10.1828070325784,0.49946236047582,0.355595458516886,1.35343651737709,0.175916217900645,0.446713829348439,6861
"ENSG00000129991",2.81969228149243,0.405183772385807,0.322109419737462,1.36550416182005,0.172094645925746,NA,7137
"ENSG00000129993",3.14449326623378,-0.0789409081611356,0.319962251332888,-0.243991634678834,0.807237298725251,NA,863
"ENSG00000130005",1075.59439839433,-0.199058893410967,0.205601604461627,-0.967766696084061,0.333160900023456,0.630508259142897,2593
"ENSG00000130021",172.406926751446,0.0930473613364725,0.205691089628635,0.45520342670938,0.648962895474519,0.846422373447677,8226
"ENSG00000130023",183.958264281439,0.0651882692665987,0.185669610672987,0.352015923525689,0.724826320596164,0.886004012449021,55780
"ENSG00000130024",1283.08188954857,0.192233204842761,0.161850071232436,1.18726821397536,0.235121841716816,0.523252552077627,55274
"ENSG00000130035",54.9090794365924,0.789952981552408,0.242971938244206,3.22643053141943,0.00125344655449814,0.0148424217655122,26290
"ENSG00000130035",54.9090794365924,0.789952981552408,0.242971938244206,3.22643053141943,0.00125344655449814,0.0148424217655122,3742
"ENSG00000130037",6.58067748842895,0.0950722235741277,0.360319951379626,0.253095707817173,0.8001942555926,0.923197657635635,3741
"ENSG00000130038",516.390944568237,0.564995162317247,0.200993384781888,2.80913017349599,0.00496755562595568,0.0421127646972744,84766
"ENSG00000130045",65.5179624523138,-0.217050096316511,0.267081414925769,-0.813027096572279,0.416202522780585,0.701690056418684,158046
"ENSG00000130052",456.833292207952,0.286355681211367,0.281028141497917,1.02269721703315,0.306451027633285,0.603231979897246,9754
"ENSG00000130054",57.5432265899717,-0.735692554171391,0.249712237554335,-2.92972854319071,0.0033925823189943,0.0313172394493208,27112
"ENSG00000130055",11.6757285992215,0.573437141160089,0.353316315610363,1.62616023937031,0.1039155720059,0.332303876776377,54857
"ENSG00000130066",170.619179698538,-0.75923159282889,0.243555651751612,-3.12051809559838,0.00180533205579077,0.0194941781294408,6303
"ENSG00000130119",1274.92906338522,-0.110936296613968,0.184399983013184,-0.601603152942481,0.547438329639694,0.788398243399627,54552
"ENSG00000130147",4048.09436991968,0.37786500274907,0.17445913460109,2.16660467391506,0.0302650107103931,0.150498261241525,23677
"ENSG00000130150",188.517562477134,-0.0155087127598463,0.206519915740453,-0.0738675361389555,0.941115787662272,0.981415014510212,158747
"ENSG00000130158",952.330135236685,0.108922071501873,0.158919757926052,0.685340916012244,0.493128818288479,0.7534513695964,57572
"ENSG00000130159",1108.74082654679,-0.393663958444087,0.204538288861473,-1.92417411930458,0.0543327620085331,0.221366055146155,51295
"ENSG00000130164",1161.32534299293,0.258373157804515,0.228210809654655,1.13370652259793,0.256917672709839,0.547892369142607,3949
"ENSG00000130165",835.234301178362,-0.103899562137893,0.220816146623352,-0.470457695006568,0.63802805225048,0.842379707757376,84337
"ENSG00000130173",1.7116292552449,-0.419761568895649,0.26920929943794,-1.76135441329565,0.0781784356753605,NA,55908
"ENSG00000130175",8617.38231271254,-0.114657609729527,0.154932559803805,-0.740100224683049,0.459239182395198,0.729768176643954,5589
"ENSG00000130176",2325.72397147139,0.638387629473166,0.270174127879977,2.3527155451759,0.0186368848932169,0.108501762431756,1264
"ENSG00000130177",1515.43373849392,-0.0742725092098255,0.156431980361418,-0.47490783406388,0.634852667351117,0.840560296365823,8881
"ENSG00000130182",3.0688548919966,1.27352364128355,0.325669872919708,3.65972925949712,0.000252481867155744,NA,84891
"ENSG00000130193",349.085597146597,0.708834879371721,0.16729257495844,4.23870172688183,2.24816116843621e-05,0.000581465247262353,51337
"ENSG00000130202",3049.77275819103,0.963648699229852,0.131106969370098,7.34917610605042,1.99432289556975e-13,3.83189706839982e-11,5819
"ENSG00000130203",49.5187304810942,1.22630599423911,0.333654022267799,3.60903501265115,0.000307338131486252,0.00483476455581733,348
"ENSG00000130204",3164.78306078738,0.612286329819996,0.239267965974537,2.55248769288541,0.0106956688161106,0.0728565042214189,10452
"ENSG00000130208",12.9049665467105,-0.506144692990686,0.354079215943735,-1.48506685403313,0.137526115369594,0.388542678071905,341
"ENSG00000130222",7.07220885546581,-0.923715416110077,0.360114695255711,-2.58686235143337,0.0096854274818739,0.0681854094723923,10912
"ENSG00000130224",88.5505231752216,-0.101950787265021,0.223542111849382,-0.455438383639635,0.648793886417719,0.846409092245279,57631
"ENSG00000130226",5.77768856590272,1.01696820030576,0.354565592195826,2.62404687016308,0.00868918268526211,0.0632253179699355,1804
"ENSG00000130227",1847.2174311751,0.238924792747832,0.151100028001378,1.58199549279836,0.113650599425246,0.34928762427348,23039
"ENSG00000130244",526.560988151074,-0.204373941608232,0.150115492171657,-1.36189296522878,0.173231666615663,0.443404161460502,147965
"ENSG00000130254",1501.98842359569,-0.235101581576516,0.156728698039979,-1.49999848344395,0.13361479537955,0.383202766915835,9667
"ENSG00000130255",5305.64934038213,-0.15438556320204,0.209380328522072,-0.737011221773374,0.461115525160045,0.730703351331948,25873
"ENSG00000130270",418.788084057625,0.131953304016993,0.136299657943367,0.969575864846893,0.332257948032479,0.629895626744287,148229
"ENSG00000130287",14.0914932903486,0.991114963978077,0.344135993349529,2.91170752740294,0.0035945903638855,0.0326942600588031,1463
"ENSG00000130294",1506.79404652331,0.0335232027677967,0.141838659563089,0.23717849123442,0.812518321810061,0.928555665532135,547
"ENSG00000130299",567.58625938734,0.117257844961546,0.143374359985965,0.817607165261461,0.413581534801374,0.699389912509641,84705
"ENSG00000130303",58.1536012949031,0.602032639162636,0.336883554361414,1.78342122349924,0.0745177609487067,0.270772848677566,684
"ENSG00000130304",1072.80440979572,-0.456504643881869,0.233975421777896,-1.95282318838991,0.0508405498632695,0.212189681266222,376497
"ENSG00000130305",1544.79066020619,-0.2825433321914,0.176866337494298,-1.59736118294511,0.110185219849157,0.343729058980718,55695
"ENSG00000130307",12.0193131229847,0.0297468087747009,0.348586003722841,0.0861472783234256,0.931349340622279,0.977801776355282,83878
"ENSG00000130309",4584.21343320707,0.393509130411354,0.141180128811675,2.7885100313427,0.00529511075455134,0.0440909505287995,79709
"ENSG00000130311",1409.09857321166,-0.199798334469568,0.161210119607991,-1.23938157011986,0.215204223343558,0.498479793823458,79016
"ENSG00000130312",376.403653277189,-0.254990070736553,0.203329361851155,-1.2541509614059,0.209787140182033,0.491628176923686,64981
"ENSG00000130313",228.16406655806,0.0752213868596105,0.246532045039389,0.305451218142065,0.760022517950671,0.903538232826749,25796
"ENSG00000130332",1660.35355073455,-0.265181508416942,0.205210833456754,-1.2918958433774,0.196393217411595,0.474903469369877,51690
"ENSG00000130338",1223.73323967207,0.0635693583927797,0.19082079058136,0.33330130978064,0.738906850795882,0.89298490941891,56995
"ENSG00000130340",1254.86481900876,-0.00862134955401181,0.143229180074651,-0.0601583914600044,0.952029484467219,0.98497630559072,51429
"ENSG00000130347",146.597782355505,0.0242342071674487,0.225192091869976,0.106994431745769,0.914793397220839,0.971910988141759,84816
"ENSG00000130348",328.922486049065,0.00504008108116169,0.177592187971325,0.0282198967086966,0.97748676826418,0.992965691485175,55278
"ENSG00000130349",148.675063531984,-0.0778115257269225,0.241982993971956,-0.321531430139003,0.747807697876064,0.89748928852109,51250
"ENSG00000130363",866.080694484648,-0.471090062417129,0.168696780341394,-2.79394911815826,0.00520686706297377,0.0436116196118963,83861
"ENSG00000130377",4.69023184054987,0.741408388604744,0.349552776594327,2.09152234850762,0.0364812652045029,0.171786465376429,81616
"ENSG00000130382",2684.20242045046,0.119739586687435,0.149071166514604,0.803176210565932,0.421872893533943,0.70518764702094,4298
"ENSG00000130383",1.1078332406038,0.265205438755508,0.227065763877461,1.4424567054258,0.14917357681475,NA,2527
"ENSG00000130396",2991.30604263709,0.0953384171837815,0.223637381844174,0.426159765997147,0.669991432703722,0.856976432215358,4301
"ENSG00000130402",14023.3121334499,0.247963638403034,0.144118534549685,1.72027156060767,0.0853830904632257,0.294913305357416,81
"ENSG00000130413",230.007796256701,-0.0718298621822371,0.164232423383267,-0.435100134905854,0.663489745515026,0.854659129215903,65975
"ENSG00000130414",2398.42097307803,0.0741371100154613,0.127905796062004,0.579610944939073,0.562177010521283,0.797049642016956,4705
"ENSG00000130427",3.99817417689131,-0.447882996587394,0.339853483496455,-1.40778097344437,0.159195936006913,NA,2056
"ENSG00000130429",152.275414652053,-0.35814523893103,0.210817629069457,-1.69902402483725,0.089314656992734,0.303392843417086,10095
"ENSG00000130433",126.849908770559,-1.11895247342964,0.212460299477768,-5.26327806559155,1.41509303629536e-07,7.60824955702195e-06,59285
"ENSG00000130449",752.569081043475,0.323607233853563,0.243623047068747,1.32645478326992,0.184689102988368,0.458977926278467,57688
"ENSG00000130475",369.045683952598,0.0355357735213247,0.165513066544077,0.215351759074516,0.829493078238385,0.93553080660997,23149
"ENSG00000130477",395.425507777767,0.419749077756401,0.253654406125801,1.65808453624876,0.0973004046577952,0.319569171250661,23025
"ENSG00000130479",1598.18891276475,-0.121525774308323,0.168472574521052,-0.721345942324875,0.470696697134092,0.736630672395898,55201
"ENSG00000130487",4.1250072141698,0.584823626582039,0.343897732901426,1.62183545207755,0.104838585320019,NA,113730
"ENSG00000130489",10.7433563263572,0.543873327907645,0.360016975510205,1.54952610859589,0.121255300251504,0.362130405044085,9997
"ENSG00000130508",4433.30861472652,0.353517299947134,0.179987525643399,1.96524723218677,0.0493856296947738,0.208594551914518,7837
"ENSG00000130511",2032.47884817371,-0.0435544771070078,0.174635952881149,-0.249447862249314,0.803014366211892,0.924820583466594,170463
"ENSG00000130513",139.279143050891,-1.19190561829544,0.294992686048142,-4.05103962372012,5.09905708894611e-05,0.00111701897420828,9518
"ENSG00000130517",832.398749259327,-0.751917021276763,0.182197644243582,-4.12848295173521,3.65164508510117e-05,0.00086078618172502,54858
"ENSG00000130518",6.83832321351714,0.728597451051874,0.359881398327224,2.02448589821616,0.0429201814837719,0.190564686243678,80726
"ENSG00000130520",2807.2035344165,0.0913630947910774,0.215936113876507,0.423209083722102,0.672142719865588,0.858171643846894,25804
"ENSG00000130522",2834.01441660685,0.0147331109410541,0.153246753037569,0.0962805251952351,0.923297777865254,0.974951478382972,3727
"ENSG00000130529",765.820825811456,0.429934125231414,0.146737419182015,2.9300445353623,0.00338913427003443,0.0313095795821215,54795
"ENSG00000130540",7.70862031199696,0.533094606007779,0.36003899690226,1.64275276017312,0.100434097768138,0.326256340312589,25830
"ENSG00000130544",144.748247455877,-0.260326920527996,0.217172767140511,-1.19890665586461,0.230564243405717,0.517807710787493,79230
"ENSG00000130545",3.00117730215923,-0.336711444388764,0.330193826757331,-1.08610739456648,0.277431481214229,NA,92359
"ENSG00000130558",480.678206710008,1.35294953718226,0.158509047550086,8.53929168754557,1.35047081778151e-17,5.2469613358032e-15,10439
"ENSG00000130559",1580.72112349904,0.357229022074035,0.158784551731651,2.24958743261812,0.0244751469587726,0.131111401190178,157922
"ENSG00000130560",1179.95249091171,-0.141618256411145,0.177056885163841,-0.799855644237725,0.423794439285946,0.706385674226588,10422
"ENSG00000130584",389.078157079287,0.329766132106295,0.182721765786028,1.80529317760284,0.0710288166738989,0.262542702019193,140685
"ENSG00000130589",1951.49846475578,0.175365764788517,0.181023011210547,0.969381640462808,0.332354809155486,0.629922195104244,85441
"ENSG00000130590",194.383829184649,0.391053952593311,0.20248202170094,1.93066912065499,0.0535239839767214,0.218987855761702,140700
"ENSG00000130592",65.482049584847,-0.196711353240718,0.250608557736701,-0.788207913722484,0.430575100904078,0.710483079575687,4046
"ENSG00000130598",6.0942572745253,-0.975530312250694,0.356078193832964,-2.65482872212889,0.00793486861435667,0.0593085373288993,7136
"ENSG00000130600",48.5877546365151,0.515600380898099,0.292796273676322,1.77650682600849,0.0756494178379518,0.273655997422739,283120
"ENSG00000130600",48.5877546365151,0.515600380898099,0.292796273676322,1.77650682600849,0.0756494178379518,0.273655997422739,102724852
"ENSG00000130612",1.23683066379753,0.0542410088379766,0.256872677677194,0.212147413436353,0.831992030869985,NA,22952
"ENSG00000130635",8145.75768666169,-0.162790290639197,0.191277818265257,-0.851225103507452,0.394644320412861,0.685660297668388,1289
"ENSG00000130638",853.423047851488,0.424447289353701,0.154749638267623,2.74158094146391,0.00611442938945114,0.0492021609955365,25814
"ENSG00000130640",1330.59899006247,-0.157091311873384,0.141040849585462,-1.11387669556668,0.265332088363911,0.558491093078776,10844
"ENSG00000130643",5.72765618185327,-0.252772872378591,0.355117108576777,-0.729164910973937,0.465900792356074,0.733502375392937,50632
"ENSG00000130649",37.2255073676433,-1.04717485325969,0.330458756477797,-3.13977651436072,0.00169076765627089,0.0185984442189798,1571
"ENSG00000130653",27.861649067679,0.15095753660196,0.307233832666457,0.517769811646812,0.604618883360868,0.822522858521055,375775
"ENSG00000130669",3493.47935757687,0.23425168020144,0.128319368872076,1.82501739959263,0.0679984036933736,0.25495686978404,10298
"ENSG00000130675",2.31440692088951,-0.135169040914854,0.301071009426384,-0.482702186811522,0.629307210306199,NA,3110
"ENSG00000130684",61.3401309894606,0.293006912758565,0.276307832057719,1.05917121729629,0.289521810746322,0.584493443812575,26152
"ENSG00000130695",1191.747047546,0.314792359299187,0.179884869604749,1.75028443976771,0.0800692445408329,0.2830544862237,64793
"ENSG00000130699",968.475586666439,0.263855374380712,0.15635681229335,1.68722686711627,0.0915597371274007,0.308273071767076,6874
"ENSG00000130700",93.2363320546084,-1.17494864965394,0.269890206680003,-4.39459958509485,1.10977120833459e-05,0.000322095468439781,140628
"ENSG00000130702",7162.98195692891,0.16530721988383,0.21474140701558,0.770693208653191,0.440888798341733,0.717293366157301,3911
"ENSG00000130703",1106.63121558227,0.00272676831680575,0.161548295594256,0.0167737525540044,0.986617109378993,0.995951738630924,9885
"ENSG00000130706",3627.28749850626,-0.19240684433761,0.218264861426309,-0.881318549409205,0.37814542894667,0.67092937976425,11047
"ENSG00000130707",2523.47152214384,-0.461754387753656,0.16878508536239,-2.73397512947746,0.00625747706738678,0.0498275204066622,445
"ENSG00000130711",11.0558460853473,0.430272058426031,0.353374597611307,1.3011439587667,0.193209183443856,0.470483137716066,59335
"ENSG00000130713",1378.96133878484,0.122372056370249,0.185619005800511,0.659203672721666,0.509764988802608,0.764976298821956,23404
"ENSG00000130714",142.864456693934,0.741514036122671,0.190028575567226,3.89779943437697,9.70707586322794e-05,0.00187688362606188,10585
"ENSG00000130717",898.87505784183,-0.153460061387656,0.177875330334789,-0.862757026417086,0.388271071149569,0.679986213396149,83549
"ENSG00000130720",1095.75489645375,0.347610055577466,0.192113661989967,1.81249175375693,0.0699102469611493,0.259544529441118,84929
"ENSG00000130723",5845.97349849257,0.173764682762439,0.18809171539948,0.923903736407115,0.355536437561392,0.652572093971315,84726
"ENSG00000130724",551.582321676241,-0.326642470089703,0.216187247470058,-1.51078822057478,0.130842416829903,0.378299178133823,27243
"ENSG00000130725",1013.44517154234,0.013970600962922,0.177496802725663,0.0786162614845795,0.937337852778125,0.980050490380882,9040
"ENSG00000130726",5534.80436849851,-0.064706946952417,0.157989300325852,-0.409562470652984,0.682126931806278,0.86360654496545,10155
"ENSG00000130731",746.214956373742,-0.240453376863138,0.189860219134492,-1.26622108647942,0.205433940181298,0.485950153411898,84326
"ENSG00000130733",466.827500477254,-0.123525550131625,0.162722064631802,-0.758861838490347,0.4479352091939,0.72146702552487,78992
"ENSG00000130734",566.525210556369,-0.2687737790665,0.170591880163769,-1.5755928383928,0.115119667656317,0.351764979430017,84971
"ENSG00000130741",2596.10822966772,-0.342287195308857,0.119363291721086,-2.8675958397181,0.00413603513147719,0.0366578118979354,1968
"ENSG00000130748",939.542858166327,0.380139739632393,0.219354971268542,1.73076697720295,0.0834933339410031,0.290765217742793,54958
"ENSG00000130749",1443.29349776748,0.430253297215239,0.154836983734285,2.77814861895337,0.00546696068513073,0.0451624774283335,23211
"ENSG00000130751",73.8080782291223,0.117605825268419,0.261186534858372,0.446898150369523,0.654948599522526,0.849734236743087,4861
"ENSG00000130755",82.1787775332911,-1.50563028768607,0.229375927683942,-6.5202661645387,7.01827400111841e-11,8.30576426615116e-09,9535
"ENSG00000130758",604.23888749949,0.0255060831367067,0.15864943713709,0.15966340872493,0.873146226659964,0.953929939840065,4294
"ENSG00000130762",197.157165620585,-0.870253272457531,0.188860849177106,-4.61181129378033,3.99175300732253e-06,0.000136541823798647,27237
"ENSG00000130764",747.447911706466,0.00389937758659011,0.164596337239492,0.0233725421648863,0.981353107199532,0.994647815721515,57470
"ENSG00000130766",768.521388845693,-0.434840704799034,0.159979198994109,-2.71816204365529,0.00656456796208574,0.0518120289288117,83667
"ENSG00000130768",217.685317988217,-0.957503737391698,0.175213287145957,-5.46320453525382,4.6761528441163e-08,2.92678843057881e-06,27293
"ENSG00000130770",2064.55685625758,-0.363403670986195,0.157238532067415,-2.3112816986204,0.0208173002316276,0.116803772852772,93974
"ENSG00000130772",711.035275339497,-0.428026135766923,0.244981593940074,-1.74607241548843,0.0807983693310883,0.284770040977214,54797
"ENSG00000130775",10.9242139863272,-0.258436628882928,0.351905134128654,-0.733662837001557,0.463154253460417,0.731722606974184,9473
"ENSG00000130779",1463.06326599683,0.11915733358796,0.16218783732885,0.734907217173014,0.462396002663322,0.731390017938072,6249
"ENSG00000130783",302.868900669063,-0.01455912886284,0.203074777592405,-0.0719008142625704,0.942680842040931,0.981807677852765,84660
"ENSG00000130787",3241.57638858925,-0.211578486528549,0.122382215224922,-1.72884041503305,0.0838376606617893,0.291471401037914,9026
"ENSG00000130803",534.110285337188,0.263820729974558,0.151763143567108,1.73846926328494,0.0821281614603316,0.287762991456721,57693
"ENSG00000130810",121.615263794443,0.22131257468471,0.290563861805165,0.757782990148167,0.448580906989751,0.72146702552487,56342
"ENSG00000130811",3129.50135159121,-0.471215056442451,0.191190216915518,-2.46393672607587,0.0137420368235857,0.0872574845116487,8666
"ENSG00000130812",2.71113467754519,-0.0204876183769896,0.317991093539431,-0.0472605935747726,0.962305534739281,NA,83854
"ENSG00000130813",122.08551858697,-0.801780206439841,0.216586021220795,-3.70392818858938,0.000212286376526929,0.00354913267948074,55337
"ENSG00000130816",4324.2079320438,0.307187638213785,0.146050839636968,2.10332343293609,0.0354375064252841,0.168606546282221,1786
"ENSG00000130818",379.978476878733,-0.031274816762891,0.152762532229085,-0.204879700955748,0.837666115096558,0.938751328584761,79088
"ENSG00000130821",3187.60250956058,-0.059643290048386,0.149464553445362,-0.399059114285755,0.689849647328227,0.867853962365997,6535
"ENSG00000130822",50.9089622952509,-0.501865206692054,0.252643140201304,-1.97757141796426,0.0479770763151643,0.204670386468171,139728
"ENSG00000130826",3182.09409599187,0.348997071334121,0.175644073523926,1.98729134308933,0.0468901204471937,0.201704900824862,1736
"ENSG00000130827",1204.90658969283,-0.263982491798556,0.184241809573519,-1.43250971376622,0.151998000148869,0.411780399824432,55558
"ENSG00000130829",766.265947585505,0.539538202751459,0.152818055866097,3.53181380993085,0.000412719839549872,0.00613183761616953,1852
"ENSG00000130830",608.034574240284,-0.300233552361071,0.171579665780922,-1.74989589193714,0.080136279693217,0.283241721840495,4354
"ENSG00000130844",434.396741921763,0.268447123306961,0.187336577431532,1.43316775201129,0.151809903052046,0.411485443446667,55422
"ENSG00000130856",228.307864624399,-0.0418079878812057,0.215556038806355,-0.193353644776791,0.846682016435746,0.941971775169433,7776
"ENSG00000130876",450.905226576742,-0.400478053407624,0.236009489600153,-1.69957244786834,0.0892113765155662,0.303192055654157,56301
"ENSG00000130881",1654.92690004526,-0.32965356834453,0.196157543390838,-1.67991534815829,0.0929737871451637,0.311000218090995,4037
"ENSG00000130921",738.436482599966,-0.013683621483842,0.191524334592533,-0.0714011641503752,0.943078483118295,0.981991915674147,91574
"ENSG00000130935",1208.84644124579,0.22469267348874,0.181680998900748,1.236430006446,0.216298768132679,0.500339725161552,25926
"ENSG00000130939",2214.9942523386,-0.137438439717007,0.138226123720786,-0.994247119987226,0.320102573081408,0.616724568197264,10277
"ENSG00000130940",219.690377217212,0.010429202532606,0.179796568601344,0.058469772013027,0.953374439727316,0.985239710070505,54897
"ENSG00000130943",30.5410971693833,0.719204538507394,0.32140469970556,2.21456820179628,0.0267897166152638,0.139341713700811,10343
"ENSG00000130956",363.65430748848,-0.13381336581975,0.165360111719049,-0.809052350169688,0.418485034923824,0.703497403597027,22927
"ENSG00000130957",5.23584676654518,-0.334349927497138,0.355664950172849,-0.936815852838504,0.348853289330761,0.645715679451597,8789
"ENSG00000130958",340.979726672754,-0.637171130839118,0.163229651040551,-3.90402736450754,9.46050770746566e-05,0.00183701940834468,11046
"ENSG00000130962",175.620420205872,0.0492943979770928,0.213802033811895,0.229992310013878,0.818097745280131,0.930628239119865,5638
"ENSG00000130985",12340.0784804021,-0.17666005577406,0.118702937571674,-1.48826405987014,0.136681269165534,0.387304347689098,7317
"ENSG00000130988",1.6554730734475,0.151347138138461,0.293862446725768,0.546769488582883,0.584537107429649,NA,9104
"ENSG00000130997",73.553252537738,0.107131948147436,0.23996985067355,0.442902708590536,0.657836108179323,0.851638447103522,353497
"ENSG00000131013",526.54374415417,-0.104899234408714,0.137804912697169,-0.761556308650022,0.446324859775192,0.720163102373512,85313
"ENSG00000131015",145.961635025562,0.36139043277726,0.182655906310548,1.97838069175717,0.0478857762607501,0.204390511591934,80328
"ENSG00000131016",1559.74104436293,-0.131307519277139,0.201453441245303,-0.651829022862128,0.514511476623103,0.767796240787227,9590
"ENSG00000131018",484.759326398276,0.107136326116192,0.188944283620367,0.567956446398518,0.570064542109724,0.802073157374669,23345
"ENSG00000131019",88.6238797068769,0.386781086119568,0.277339835147336,1.40039351460132,0.16139551103693,0.426357455198519,79465
"ENSG00000131023",777.696190772157,0.0244984380414177,0.166424088240053,0.146910157818902,0.883202934140455,0.958618744456053,9113
"ENSG00000131037",11.674815206289,-0.0264046461966109,0.348874313135907,-0.0791872415593234,0.936883692484976,0.979949066828693,54869
"ENSG00000131043",1185.7264337915,0.284113445126869,0.193518788621977,1.46695140334942,0.142389275659084,0.39636409433613,25980
"ENSG00000131044",12.2579297760485,0.317677745153438,0.341895302559463,0.941151434648898,0.346627260450952,0.643852475843948,164395
"ENSG00000131051",3556.38250542269,0.35214376917634,0.131884345629549,2.66977169058223,0.00759028381139487,0.0575298041398942,9584
"ENSG00000131061",175.257766301321,0.012293610763303,0.19947068535752,0.0625085690400292,0.950157838179281,0.984531450729605,84905
"ENSG00000131067",1252.01749189507,0.251775452380606,0.168543949906943,1.49386649620324,0.135210516954522,0.385709310179871,2686
"ENSG00000131069",675.686142994086,-0.0359593492478176,0.158928407497366,-0.226136106020581,0.821095563298035,0.931891075944166,55902
"ENSG00000131080",500.827633070192,-0.312546342508126,0.195136829314669,-1.60197151636392,0.109161908292667,0.342036216610257,60401
"ENSG00000131089",474.869247885607,0.0746597205220947,0.164178586931934,0.45422152018822,0.649669395338964,0.846869164323602,23229
"ENSG00000131094",4124.13461488727,0.642524875235893,0.150608243033529,4.2667228085096,1.98365374346487e-05,0.000523684588274725,10882
"ENSG00000131095",10.3276783463473,0.0229517867886014,0.360008614177883,0.0663035890892706,0.947136125834924,0.983344273157067,2670
"ENSG00000131096",3.69745763274203,-0.700537192211415,0.325085021294879,-2.15381370407819,0.0312547845686421,NA,5697
"ENSG00000131097",8.48181530436574,-0.266340415325743,0.359026698509849,-0.737696601178764,0.460698837966697,0.730477436776024,51751
"ENSG00000131100",836.124240411989,0.377961339487384,0.167064419958297,2.26360819805901,0.0235982231852928,0.127978565138675,529
"ENSG00000131115",137.878807664813,0.453611237890546,0.204772110105964,2.20963166386622,0.0271307359189937,0.140759917874507,7770
"ENSG00000131116",706.753936960493,0.154564368770205,0.179545383605744,0.86058493847985,0.389466684172492,0.681095368193627,126299
"ENSG00000131127",128.173682290223,0.361928983775149,0.207154283809104,1.74632175669068,0.0807550573728118,0.28474454476386,7700
"ENSG00000131143",9088.14418023282,-0.298394595502878,0.192568799200704,-1.54981956233479,0.121184830348424,0.362024956700239,1327
"ENSG00000131148",841.835947133966,0.275700870299033,0.205121088412566,1.34351378055399,0.179105666866052,0.451204293137477,10328
"ENSG00000131149",3366.50045757681,0.473582366485509,0.225646106930761,2.10044127550229,0.0356900413403161,0.169299546482329,23199
"ENSG00000131153",1490.91209195469,0.0866164350967147,0.211716450154381,0.409430989709902,0.682223401295292,0.86360654496545,51659
"ENSG00000131165",3412.37263202105,0.0400791970276375,0.187276095966473,0.214023184843216,0.830528977169846,0.936038103422127,5119
