"","ensgene","symbol","entrez","W_1","W_2","W_3","C_1","C_2","C_3","F_1","F_2","F_3","WTvsKOlog2FoldChange","WTvsKOpadj","REvsKOlog2FoldChange","REvsKOpadj","WTvsRElog2FoldChange","WTvsREpadj","WT_KO_sign","RE_KO_sign","diff"
"363","ENSG00000163754","GYG1",2992,506.312662333096,445.442922345992,397.520196816344,1152.77086957459,855.798884460107,755.170564185953,608.213339735794,567.165476866002,472.135275971766,-0.959188691721049,1.01985511914774e-05,-0.693548761037277,0.00370266566957362,-0.265639930683772,0.427143883811508,-1,-1,0
"364","ENSG00000163864","NMNAT3",349565,29.0673491059054,42.4701677624782,53.211364928172,81.6713391916954,83.9579730574018,133.006751479622,25.0087721930837,35.62839158581,58.5291664427808,-1.03374062572892,0.00504911415092254,-1.07267963208997,0.00440083245819398,0.0389390063610504,0.96466600794126,-1,-1,0
"365","ENSG00000163872","YEATS2",55689,1559.49707877497,1444.97338224432,1917.69585760745,842.152005763547,1080.0048352384,1295.99140491301,1603.56247302052,1610.98105738,1756.85047939081,0.573123496687547,0.0128961456998319,0.586855097263633,0.0127314151224183,-0.0137316005760867,0.982110061092357,1,1,0
"366","ENSG00000163888","CAMK2N2",94032,444.798039806645,556.062894192447,475.772204063656,251.708389639979,197.492050260025,220.945099565322,474.166320780866,364.950281378972,427.2629150323,1.07148279458046,4.97445921103289e-08,0.863116252866594,3.51110742176512e-05,0.20836654171387,0.521328534253813,1,1,0
"367","ENSG00000163918","RFC4",5984,1220.82866244803,1055.82812414161,1116.39530339498,815.374517503975,577.211064769637,690.316032472749,1215.42632858387,944.633841775124,1008.65263503059,0.666379705157073,0.00127256006946097,0.572491418744703,0.00989200390167434,0.0938882864123697,0.823323488090365,1,1,0
"368","ENSG00000163923","RPL39L",116832,600.274558280092,580.754852193888,570.717972857061,492.70578397613,260.460530053076,296.791924789239,740.259656915276,748.19622330201,753.075274897114,0.679831452710002,0.00880651991013077,1.00682358364426,2.65841703093859e-05,-0.326992130934253,0.333661844413394,1,1,0
"369","ENSG00000163946","FAM208A",23272,1566.93291226718,1442.01034728414,1619.29486997104,779.224908353553,886.32905648098,1117.91625003947,1270.44562740865,1277.80744957756,1350.07277261348,0.697287441224889,0.000206696945690326,0.461318696602893,0.0330929598996315,0.235968744621996,0.383689664012854,1,1,0
"370","ENSG00000164176","EDIL3",10085,9157.56693808605,10005.1813821838,11826.4866953104,4165.23829877646,5364.72366479284,6579.98689551254,8263.89868348256,9971.1349965152,10664.989611982,0.87933497865647,4.84437285353124e-05,0.785420411071381,0.000505977772623864,0.0939145675850894,0.841628921959367,1,1,0
"371","ENSG00000164187","LMBRD2",92255,154.800533610519,140.250321448184,181.544656813763,72.2992183008451,88.7283124356632,128.609834075337,165.057896474352,200.289336482391,219.484374160428,0.635482831809515,0.0328617389519099,0.904373130501814,0.0010692607467489,-0.268890298692299,0.50891811843147,1,1,0
"372","ENSG00000164742","ADCY1",107,563.095390819051,586.680922114233,627.059418075125,152.631683079562,264.276801555685,359.447997800301,834.292640361271,884.932212631334,857.452288386739,1.06469423656535,3.820831979007e-05,1.55058378337231,2.1922267963307e-10,-0.485889546806967,0.132466402660049,1,1,0
"373","ENSG00000164808","SPIDR",23514,1084.27972013656,1225.70879519152,1386.62556842236,743.07529920313,811.911762180101,866.19272864415,1013.35544926375,1225.80925645233,1355.92568925776,0.577326560026406,0.00470781748848668,0.540054254388247,0.0117959185281482,0.0372723056381596,0.936656213459036,1,1,0
"374","ENSG00000164855","TMEM184A",202915,421.814554467092,491.863803388701,339.092031405018,1044.32204212332,1150.60585803667,763.964398994523,448.157197700059,374.579576402164,297.523262750803,-1.13575656826296,1.20994688197908e-06,-1.28280258748358,3.26826367530199e-08,0.147046019220615,0.758862813484636,-1,-1,0
"375","ENSG00000164867","NOS3",4846,43.9390160903221,39.5071328023053,35.474243285448,93.7212089085029,103.039330570448,86.8391187346292,57.0200006002307,41.4059685997251,37.0684720804279,-1.09412403970777,0.000175220984177509,-0.940344082269556,0.00229443307086381,-0.15377995743821,0.803325415584024,-1,-1,0
"376","ENSG00000165046","LETM2",137994,137.224927174391,134.324251527838,93.9024086967742,44.1828556282942,26.7139005182642,29.6791924789239,103.036141435505,55.8499111345129,59.5046525501605,1.55816223733657,5.73598348984895e-07,0.914335747355493,0.010849587375567,0.643826489981078,0.0905084696741403,1,1,0
"377","ENSG00000165102","HGSNAT",138050,223.075004766251,239.018153453947,229.539221258781,128.531943645947,146.926452850453,126.411375373194,239.08386216588,228.214292049648,211.680485301391,0.732526826120559,0.000362668237907649,0.707879416060213,0.000861790483148753,0.0246474100603465,0.961200892591585,1,1,0
"378","ENSG00000165269","AQP7",364,4.05590917756819,4.93839160028816,5.21680048315412,21.4219906076578,43.8871222800055,36.2745685853515,4.00140355089338,10.5922245255111,17.5587499328343,-1.75732797797257,5.47705663153652e-05,-1.14307290889989,0.0229863810337292,-0.614255069072681,0.232429894732668,-1,-1,0
"379","ENSG00000165304","MELK",9833,2428.81361250042,1853.87220674818,2387.20790109133,1507.57258901392,1208.80399845145,1812.6291999165,2264.79440980566,1998.07871731232,2212.40249153712,0.524689433928775,0.0242752844314273,0.484299692347978,0.0496990399408967,0.0403897415807972,0.93679781936437,1,1,0
"380","ENSG00000165392","WRN",7486,318.388870439103,320.007775698673,334.918591018495,95.0600833214815,160.283403109585,185.769760331042,283.099301225707,281.175414677203,341.420137582888,1.02952975124296,2.55993540095857e-05,0.934310747772333,0.000243644253350294,0.0952190034706235,0.861677070338914,1,1,0
"381","ENSG00000165507","C10orf10",11067,385.987356731906,311.118670818154,504.986286769319,1765.97535071879,861.52329171402,1162.98465343339,712.249832059022,585.461137410067,787.217288655402,-1.46541224354127,2.09068193520127e-08,-0.765794181792328,0.0137834641186764,-0.699618061748945,0.0237276918120533,-1,-1,0
"382","ENSG00000165731","RET",5979,39.8831069127539,25.6796363214984,30.2574428022939,6.69437206489306,16.219153886089,20.8853576703539,56.0196497125074,68.3679946646624,49.7497914763637,0.810902894849998,0.0495285253958697,1.50903365296638,4.35234968136955e-05,-0.698130758116385,0.100504827862377,1,1,0
"383","ENSG00000165996","HACD1",9200,372.467659473346,328.896880579191,252.493143384659,254.386138465936,175.548489120022,142.899815639263,336.117898275044,333.173607802439,253.626387918717,0.666267323146085,0.0229445767685755,0.620908038745739,0.0447319878452941,0.0453592844003466,0.944205262073656,1,1,0
"384","ENSG00000166033","HTRA1",5654,106.129623479701,166.91763608974,164.85089526767,277.147003486573,300.531380830472,267.112732310315,34.0119301825938,48.1464751159594,110.229930133904,-0.798371523942544,0.0332902830157525,-1.74836667868983,3.60629546103863e-08,0.949995154747288,0.00716124536224078,-1,-1,0
"385","ENSG00000166086","JAM3",83700,942.998883784605,948.171187255327,879.552561459785,670.776080902285,710.780567360958,698.010637930248,892.312991849225,1028.40870847689,911.104024292622,0.399541209942386,0.0230865169570436,0.429676316494832,0.0152480171423311,-0.0301351065524462,0.937039000215209,1,1,0
"386","ENSG00000166140","ZFYVE19",84936,656.381301903119,718.042138681898,702.181345032545,1463.38973338562,1107.67280363231,1056.35940637948,674.236498325535,745.307434795052,756.001733219253,-0.76404941735841,4.79812843869016e-05,-0.699657244697495,0.000332483928204314,-0.0643921726609152,0.88401520663203,-1,-1,0
"387","ENSG00000166173","LARP6",55323,1586.53647329209,1677.07778745786,1592.16750745864,3442.24611576801,2557.8559746238,2217.14560111072,1565.54913928704,1631.20257692871,1804.64929865241,-0.715477357126904,0.000496536279243056,-0.675209004673858,0.00150178330133117,-0.0402683524530463,0.93570309478363,-1,-1,0
"388","ENSG00000166233","ARIH1",25820,703.024257445153,747.672488283627,743.915748897777,1016.20567945077,1132.47856839927,1130.00777290125,751.263516680233,785.750473892458,793.07020529968,-0.56232212961036,0.000252570889189572,-0.477935464866012,0.00348697794588358,-0.0843866647443486,0.785953836796757,-1,-1,0
"389","ENSG00000166275","BORCS7",119032,200.091519426697,205.437090571987,205.541939036272,428.439812153156,368.270200001785,307.784218299952,263.09228347124,261.916824630819,257.528332348236,-0.804534442155205,5.00234600544204e-05,-0.467901133656135,0.0460164890193883,-0.33663330849907,0.197443907846385,-1,-1,0
"390","ENSG00000166407","LMO1",4004,18.9275761619849,30.6180279217866,25.0406423191398,95.0600833214815,72.5091585495743,47.266862096064,14.0049124281268,14.4439425347878,9.75486107379681,-1.24615372011572,0.000699867059170596,-1.91347301645249,9.11191511886649e-08,0.667319296336768,0.132300654826791,-1,-1,0
"391","ENSG00000166415","WDR72",256764,37.1791674610418,46.4208810427087,59.471525507957,162.003803970412,189.859507254806,268.211961661387,94.0329834459945,124.217905799175,106.327985704385,-1.86734535325632,7.68632257117224e-13,-0.836550181944032,0.00560668012163149,-1.03079517131228,0.000357248079889854,-1,-1,0
"392","ENSG00000166477","LEO1",123169,356.920007626001,400.009719623341,320.311549665663,527.516518713573,499.931566841801,481.46245576921,375.131582896255,348.580479839546,364.831804160001,-0.464032546269141,0.0182252794290702,-0.449948600442782,0.0285113494421215,-0.0140839458263595,0.977287826800063,-1,-1,0
"393","ENSG00000166582","CENPV",201161,404.238948030963,406.923467863744,420.474118942222,246.352891988065,176.502556995674,193.464365788541,415.145618405189,299.471075221268,336.54270704599,0.935747514385771,1.04534265286878e-05,0.721152974987041,0.00178946679040388,0.21459453939873,0.531997095476543,1,1,0
"394","ENSG00000166923","GREM1",26585,0.675984862928032,6.91374824040342,4.1734403865233,22.7608650206364,30.5301720208734,20.8853576703539,5.00175443861673,6.74050651623432,6.82840275165777,-1.58717490861045,0.000597256773245825,-1.25553460862712,0.0146268112140176,-0.331640299983328,0.603123334424779,-1,-1,0
"395","ENSG00000166946","CCNDBP1",23582,323.796749342527,398.034362983226,353.699072757849,793.952526896317,659.260902075734,562.805427748483,321.112634959194,384.208871425356,410.679651206846,-0.850723572302296,4.40064027394024e-05,-0.799110304789158,0.000199722380405791,-0.0516132675131389,0.920047772496207,-1,-1,0
"396","ENSG00000166963","MAP1A",4130,1061.97221965994,961.998683736134,1073.61753943312,2118.09932133217,2490.11715545248,2147.89415199323,1352.47440020196,1466.54163203212,1236.91638415744,-1.08299117316986,7.60146274892491e-13,-0.709257335292268,1.51777754469199e-05,-0.373733837877594,0.0531770679723645,-1,-1,0
"397","ENSG00000167011","NAT16",375607,125.733184504614,136.299608167953,203.455218843011,45.5217300412728,40.0708507773963,96.7321828942706,93.0326325582712,109.773963264388,171.685554898824,1.08804050328371,0.00204051891128169,0.83021401539761,0.0346173515352585,0.257826487886097,0.673189145290153,1,1,0
"398","ENSG00000167196","FBXO22",26263,1560.84904850083,1433.12124240362,1537.91278243383,2095.33845631153,1885.23812228893,2153.39029874859,1512.5305422377,1415.50636840921,1413.47936959316,-0.422846095298863,0.00880651991013077,-0.483108230337315,0.00245230944404193,0.0602621350384516,0.856116458967115,-1,-1,0
"399","ENSG00000167487","KLHL26",55295,69.6264408815873,88.8910488051869,28.1707226090322,188.781292229984,207.9867968922,111.022164458197,70.0245621406342,70.2938536693008,74.1369441608557,-1.17507339176781,0.000773520358856903,-1.01987453412717,0.00616605108598359,-0.155198857640645,0.82994139646473,-1,-1,0
"400","ENSG00000167549","CORO6",84940,5.40787890342426,5.92606992034579,3.13008028989247,9.37212089085029,32.438307772178,24.1830457235676,3.00105266317004,1.92585900463838,4.8774305368984,-1.28341829965513,0.0113254396541803,-1.49393718674235,0.0027737013346647,0.210518887087223,0.754097665780603,-1,-1,0
"401","ENSG00000167632","TRAPPC9",83696,786.846380448229,967.924753656479,1007.88585334538,542.244137256338,612.511576168772,580.393097365623,717.251586497639,886.858071635973,915.005968722141,0.634217365593708,0.0013615360654648,0.509056507533559,0.0193177584587533,0.125160858060149,0.731507124008374,1,1,0
"402","ENSG00000167705","RILP",83547,31.7712885576175,49.3839160028816,22.9539221258781,84.3490880176526,83.0039051817495,53.8622382024916,34.0119301825938,40.4430390974059,29.2645832213904,-0.896936314641454,0.0151334953894714,-0.898141391257713,0.0190025303639431,0.00120507661625935,0.997950389558893,-1,-1,0
"403","ENSG00000167755","KLK6",5653,465.753570557414,532.358614511064,398.563556912975,1056.37191184013,1013.22008394273,835.414306814155,540.189479370607,605.68265695877,516.032150803851,-0.999631169162665,6.92178418534504e-08,-0.762928424148012,0.000119757263713998,-0.236702745014653,0.421327106937635,-1,-1,0
"404","ENSG00000167880","EVPL",2125,2.70393945171213,1.97535664011526,4.1734403865233,40.1662323893584,47.7033937826146,34.0761098832089,3.00105266317004,7.70343601855351,6.82840275165777,-2.41810671621847,4.7354167847165e-08,-1.96769070788601,9.24211552192079e-06,-0.450416008332457,0.411945270564903,-1,-1,0
"405","ENSG00000168077","SCARA3",51435,4915.76192321265,5433.21843863703,5961.75959214853,3519.90083172077,3467.08266012043,3010.78919258417,6206.17690743564,6155.04537882425,6396.26240608857,0.681570244924339,1.04534265286878e-05,0.87661380962907,4.40273120483421e-09,-0.195043564704731,0.402639401354965,1,1,0
"406","ENSG00000168078","PBK",55872,2288.88474587432,1826.21721378656,2344.43013712946,1549.07769581626,1144.88145078275,1291.59448750873,2083.73089912773,1947.0434536894,2069.98151985968,0.662719916042682,0.000630873420264605,0.584137214175391,0.00439514798374141,0.0785827018672908,0.849476962853453,1,1,0
"407","ENSG00000168159","RNF187",149603,4556.81396099786,3991.20809135289,3558.90128960774,8477.75278298058,6676.56699381474,5235.62939915239,3120.09441880912,2887.82557745525,2317.75499113412,-0.698252276612308,0.00314428366672461,-1.19884307995876,2.08238923378807e-08,0.500590803346447,0.0569080658067223,-1,-1,0
"408","ENSG00000168172","HOOK3",84376,842.953124071256,845.452641969333,1033.96985576115,401.662323893584,552.405300002678,693.613720525963,892.312991849225,1001.44668241196,1117.90707905711,0.666426654775573,0.006920830705634,0.801896456285393,0.000859886840206456,-0.13546980150982,0.765370025522873,1,1,0
"409","ENSG00000168209","DDIT4",54541,369.087735158705,476.060950267779,320.311549665663,729.686555073344,683.112598967042,568.301574503839,242.08491482905,346.654620834908,469.208817649626,-0.688766695498169,0.0174642211958049,-0.813240952226868,0.00413696242487989,0.1244742567287,0.822934446291616,-1,-1,0
"410","ENSG00000168280","KIF5C",3800,461.697661379846,448.405957306165,411.083878072545,171.375924861262,243.287308291335,205.555888650325,530.185970493373,509.389706726851,432.140345569199,1.01871804823699,2.03086604211218e-07,1.16486774060003,1.99512135106024e-09,-0.146149692363045,0.690930172818802,1,1,0
"411","ENSG00000168522","FNTA",2339,499.552813703816,586.680922114233,479.945644450179,309.27998939806,310.072059586995,334.165722725662,451.158250363229,519.981931252362,499.448886978397,0.681777382316442,0.000206696945690326,0.595397322363013,0.00217675618601542,0.0863800599534293,0.819429940104735,1,1,0
"412","ENSG00000168542","COL3A1",1281,923.395322759692,1494.3572982472,1245.7719553772,456.556174825707,661.169037827039,241.830457235676,1147.40246821868,1670.68268652379,2112.90290858439,1.19056445360596,0.00018347829650248,1.55513536469353,3.74760057217552e-07,-0.364570911087575,0.456340072835357,1,1,0
"413","ENSG00000168615","ADAM9",8754,3300.83408567758,3232.67114154863,3335.62222892874,1258.5419481999,1698.24081866108,1686.21782454331,4292.50565922088,4528.65744940714,3727.33241629776,1.03532151528132,1.34189857369453e-09,1.36608683383862,2.01039749345788e-16,-0.330765318557303,0.150689956932856,1,1,0
"414","ENSG00000168675","LDLRAD4",753,642.18561978163,619.274306676135,657.316860877419,915.790098477371,1122.93788964275,1256.41914827445,396.138951538445,443.910500569146,702.34999731337,-0.715900562372797,0.00544009689536749,-1.00319710083822,3.47580646596562e-05,0.287296538465425,0.429334685741546,-1,-1,0
"415","ENSG00000168676","KCTD19",146212,62.866592252307,67.162125763919,88.68560821362,25.4386138465936,41.9789865287009,46.1676327449928,72.0252639160809,83.7748667017694,117.058332885562,0.769005450824242,0.0296461079287339,1.05063104055301,0.00164164345172389,-0.281625589728768,0.577984705881087,1,1,0
"416","ENSG00000168685","IL7R",3575,2254.40951786499,2247.95585645117,2054.37603026609,899.723605521628,1663.8943751376,883.78039826129,3617.26881000762,4443.91965320306,2133.38811683936,0.802409730975461,0.0112272408698204,1.35950115630662,1.76948517875653e-06,-0.557091425331161,0.124456146925847,1,1,0
"417","ENSG00000168803","ADAL",161823,168.32023086908,134.324251527838,134.593452465376,251.708389639979,208.940864767852,226.441246320679,166.058247362075,132.884271320048,101.450555167487,-0.590104571997554,0.0325611590573522,-0.710044359305271,0.00882834190947875,0.119939787307717,0.816606368931371,-1,-1,0
"418","ENSG00000169067","ACTBL2",345651,70.9784106074434,115.558363446743,105.379369759713,157.987180731476,236.608833161769,225.342016969608,115.040352088185,100.144668241196,110.229930133904,-0.988093498537378,0.000227962559262458,-0.840152368181083,0.00318332770200347,-0.147941130356296,0.786405516931279,-1,-1,0
"419","ENSG00000169129","AFAP1L2",84632,13.5196972585606,13.8274964808068,9.39024086967741,81.6713391916954,60.1062761660944,91.2360361389143,30.0105266317004,27.9249555672565,53.6517359058824,-2.0564851992944,1.13340622634259e-09,-0.882240260355021,0.0266096736945673,-1.17424493893938,0.00135169290037178,-1,-1,0
"420","ENSG00000169251","NMD3",51068,640.833650055774,714.091425401668,627.059418075125,436.473058631028,477.033937826146,390.226419630296,856.300359891184,816.564217966672,772.584997044707,0.577233073841152,0.00127593190262744,0.868678263108739,1.82618097603118e-07,-0.291445189267587,0.184386637694492,1,1,0
"421","ENSG00000169255","B3GALNT1",8706,330.556597971808,332.847593859422,294.227547249892,180.748045752113,166.961878239151,136.304439532836,411.144214854295,446.799289076103,325.812359864813,0.917458563699394,1.80613626392618e-05,1.20380461260787,4.84988631918435e-09,-0.28634604890848,0.341555551719333,1,1,0
"422","ENSG00000169325","GUSBP12",NA,14.1956821214887,17.7782097610374,14.6070413528315,0,6.67847512956605,6.59537610642754,16.0056142035735,17.3327310417454,17.5587499328343,0.963220283157894,0.0448375896680143,1.05275226227417,0.031986358647006,-0.0895319791162718,0.929733247562261,1,1,0
"423","ENSG00000169436","COL22A1",169044,279.181748389277,416.800251064321,324.484990052186,859.557373132269,1210.71213420276,1412.50971612656,578.202813104094,711.60490221388,576.512289461391,-1.62277040010702,2.03384641549394e-13,-0.827369599526971,0.00110441322495517,-0.795400800580047,0.00156667238829843,-1,-1,0
"424","ENSG00000169554","ZEB2",9839,6.75984862928032,10.864461520634,3.13008028989247,65.604846235952,209.894932643504,174.77746682033,25.0087721930837,57.7757701391513,24.387152684492,-2.95453447697744,4.8895378174707e-15,-1.5801598457228,0.000155822811244876,-1.37437463125464,0.000243155915029736,-1,-1,0
"425","ENSG00000169609","C15orf40",123207,594.866679376668,555.075215872389,536.287089668244,914.451224064392,768.024639900096,710.102160792032,500.175443861673,517.093142745404,525.787011877648,-0.480965791775187,0.0119478646068213,-0.604267774900281,0.00107619597479257,0.123301983125094,0.708970687064224,-1,-1,0
"426","ENSG00000169758","TMEM266",123591,39.8831069127539,40.4948111223629,23.997282222509,78.9935903657382,85.8661088087063,59.3583849578478,26.009123080807,45.2576866090019,34.1420137582888,-0.914239034667121,0.0100474093806437,-0.908258115917766,0.0138053679740973,-0.00598091874935557,0.996884792906231,-1,-1,0
"427","ENSG00000169851","PCDH7",5099,566.475315133691,574.828782273542,284.837306380215,166.020427209348,281.450023317426,170.380549416045,411.144214854295,427.54069902972,342.395623690268,1.04316923284486,0.000501325396673173,0.80366842421752,0.0147494495552433,0.239500808627341,0.644224291243502,1,1,0
"428","ENSG00000170049","KCNAB3",9196,75.7103046479396,93.829440405475,62.6016057978494,24.099739433615,43.8871222800055,54.9614675535628,72.0252639160809,113.625681273664,105.352499597006,0.744271532718098,0.0423632382390283,1.02373617492194,0.00288159871043877,-0.279464642203845,0.596688039838716,1,1,0
"429","ENSG00000170290","SLN",6588,33.7992431464016,48.396237682824,29.2140827056631,669.437206489306,449.36596943223,450.684033939215,39.0136846212105,52.9611226275554,117.058332885562,-3.12841601959204,5.14189096969052e-25,-2.43250444631519,3.00212444695902e-15,-0.695911573276857,0.0763488951524463,-1,-1,0
"430","ENSG00000170430","MGMT",4255,252.142353872156,318.032419058558,274.403705413907,172.714799274241,152.650860104367,103.327559000698,165.057896474352,286.952991691118,392.145415166632,0.83866486858333,0.0101904701904184,0.838944542019866,0.0125961702670097,-0.000279673436536558,0.999684251808463,1,1,0
"431","ENSG00000170454","KRT75",9119,132.493033133894,89.8787271252445,76.1652870540502,37.4884835634012,16.219153886089,27.4807337767814,49.017193498444,46.220616111321,67.308541409198,1.54525003998232,3.14028128678325e-06,0.797880699783536,0.0441338987081394,0.747369340198784,0.0534131286804466,1,1,0
"432","ENSG00000170464","DNAJC18",202052,36.5031825981137,32.5933845619019,38.6043235753405,6.69437206489306,14.3110181347844,18.6868989682114,80.0280710178677,125.180835301495,114.131874563423,1.03426915574972,0.00380536889557883,2.38719617102891,2.71309662812136e-13,-1.35292701527919,1.71657448628898e-05,1,1,0
"433","ENSG00000170558","CDH2",1000,1402.66859057567,1246.45003991273,1252.03211595699,767.175038636745,872.018038346196,854.101205782366,1461.51264696381,1221.95753844305,1248.62221744599,0.620213875300535,0.000255543767231884,0.630416055828055,0.000252717163877249,-0.0102021805275203,0.982771789766199,1,1,0
"434","ENSG00000170801","HTRA3",94031,224.426974492107,282.475999536483,219.105620292473,180.748045752113,147.880520726105,107.724476404983,284.09965211343,295.619357211991,288.743887784385,0.675752420481114,0.00814472900184575,0.91597865099932,0.000146024503511804,-0.240226230518206,0.513376471648485,1,1,0
"435","ENSG00000170837","GPR27",2850,333.936522286448,357.539551860863,374.566274690466,226.269775793386,215.619339897418,234.135851778178,320.112284071471,311.989158751417,356.052429193583,0.62489390040367,0.000938883123110687,0.521747365485056,0.0108783994096553,0.103146534918614,0.773271787789888,1,1,0
"436","ENSG00000170906","NDUFA3",4696,712.488045526146,729.89427852259,670.88054213362,1527.6557052086,1017.990423321,784.849756664877,640.224568142942,617.2378109866,634.065969796793,-0.600822553843183,0.0255236793769277,-0.747148009119801,0.00395305884376281,0.146325455276618,0.756436543686042,-1,-1,0
"437","ENSG00000171084","FAM86JP",100125556,127.08515423047,88.8910488051869,84.5121678270967,179.409171339134,172.686285493065,149.495191745691,55.019298824784,53.9240521298746,55.6027081206418,-0.662278467157895,0.0178953941476626,-1.44215052541775,7.07334760290102e-09,0.779872058259851,0.00548305432709314,-1,-1,0
"438","ENSG00000171262","FAM98B",283742,966.658353987086,809.896222447258,899.37640329577,1332.18004091372,1080.0048352384,1216.84689163588,829.290885922654,872.414129101185,906.226593755723,-0.420104250107072,0.0286540783165772,-0.456498009737663,0.0183039824247827,0.0363937596305908,0.930251240917675,-1,-1,0
"439","ENSG00000171320","ESCO2",157570,570.531224311259,528.407901230833,676.097342616774,390.951328589755,373.040539380046,473.767850311711,651.228427907898,625.904176507473,701.374511205991,0.491960093238995,0.0218743957910404,0.641421287091646,0.00165662289362749,-0.149461193852651,0.661901319982596,1,1,0
"440","ENSG00000171385","KCND3",3752,137.224927174391,131.361216567665,127.289931788961,24.099739433615,53.4278010365284,51.663779500349,80.0280710178677,151.179931864113,95.5976385232087,1.33543224438128,1.79984440692595e-05,1.09534705315128,0.000961372492534564,0.240085191230002,0.666686785398285,1,1,0
"441","ENSG00000171487","NLRP5",126206,202.119474015482,159.016209529279,156.504014494624,408.356695958477,350.142910364391,289.09731933174,147.051580495332,170.438521910496,116.082846778182,-0.929149143443292,0.00010453106223071,-1.16519727036162,6.34945226370696e-07,0.236048126918331,0.549645460708448,-1,-1,0
"442","ENSG00000171604","CXXC5",51523,570.531224311259,760.512306444377,602.018775755985,1194.27597637692,943.573129020118,815.628178494872,559.19614623735,611.460233972685,526.762497985028,-0.572574841633532,0.0141422549069751,-0.746793014291227,0.000801959512859634,0.174218172657695,0.644224291243502,-1,-1,0
"443","ENSG00000171724","VAT1L",57687,811.857820376566,779.278194525472,1023.53625479484,179.409171339134,210.849000519157,322.074199863878,642.225269918388,695.235100674454,814.530899662033,1.70492812114692,1.91450446472932e-14,1.44708432636673,3.14073262789568e-10,0.257843794780186,0.498995761016577,1,1,0
"444","ENSG00000171791","BCL2",596,298.78530941419,251.857971614696,268.143544834122,131.209692471904,123.074755959146,160.487485256403,266.09333613441,218.584997026456,228.263749126845,0.917476817627776,1.50051622479164e-05,0.72697116868718,0.00153194377425611,0.190505648940596,0.589298985168421,1,1,0
"445","ENSG00000171848","RRM2",6241,3014.21650379609,2565.98827550973,3385.70351356702,2517.08389639979,1786.01506322109,1940.13980464077,3321.16494724151,3138.18724805824,3034.73728005819,0.494120020587268,0.0254078731790535,0.572262093136178,0.00854281759238689,-0.0781420725489104,0.858939914120607,1,1,0
"446","ENSG00000171867","PRNP",5621,2985.14915469019,3007.48048457549,2942.27547249892,1836.93569460666,2075.09762954374,2235.83250007894,2789.97862586041,2822.34637129754,2906.94859999145,0.522336225544632,0.000641291241626349,0.455658622782916,0.00499223148171731,0.0666776027617162,0.834103515890276,1,1,0
"447","ENSG00000171877","FRMD5",84978,537.407966027786,480.999341868067,562.371092084014,890.351484630777,722.229381868786,1321.27367998765,628.220357490261,384.208871425356,661.379580803424,-0.796888691554753,0.00553058200947864,-0.723602207916116,0.0175523758026746,-0.0732864836386369,0.910246998148005,-1,-1,0
"448","ENSG00000172059","KLF11",8462,463.72561596863,446.43060066605,616.625817108817,282.502501138487,332.96968860265,361.646456502443,584.204918430434,560.424970349768,605.776872682782,0.601108828965312,0.0062814528393006,0.78861796817685,0.000167393974073863,-0.187509139211538,0.577955677480094,1,1,0
"449","ENSG00000172348","RCAN2",10231,57.4587133488827,88.8910488051869,99.1192091799283,178.070296926155,172.686285493065,185.769760331042,62.0217550388475,89.5524437156845,112.180902348663,-1.0034863284097,0.000550021947745288,-0.902493231741785,0.00311641671875413,-0.100993096667912,0.878899579280349,-1,-1,0
"450","ENSG00000172575","RASGRP1",10125,38.5311371868978,29.630349601729,20.8672019326165,303.924491746145,274.77154818786,277.005796469957,57.0200006002307,46.220616111321,34.1420137582888,-2.8717560324735,2.85463583061626e-30,-2.37241621228305,1.20027153103323e-21,-0.499339820190448,0.183061304660675,-1,-1,0
"451","ENSG00000172922","RNASEH2C",84153,1068.05608342629,1004.46885149861,941.110807161003,2124.79369339706,1309.9351932706,1143.19852511411,945.331588898562,836.785737515375,875.986524426953,-0.552453873488091,0.044886082335054,-0.718562009379545,0.00595116337209413,0.166108135891455,0.712277940031684,-1,-1,0
"452","ENSG00000172992","DCAKD",79877,531.324102261433,526.432544590718,711.571585902222,435.134184218049,354.913249742653,416.607924056006,696.244217855449,768.417742850713,965.731246305884,0.513808664194774,0.0392684961551253,0.943295923334535,1.28006732084631e-05,-0.429487259139761,0.102308736968588,1,1,0
"453","ENSG00000173083","HPSE",10855,568.503269722475,629.151089876712,500.812846382795,409.695570371456,352.051046115696,324.272658566021,544.1908829215,584.498207907748,485.792081475081,0.613078777267953,0.00253579718065067,0.543254651011614,0.0123648938493967,0.0698241262563397,0.873322206787875,1,1,0
"454","ENSG00000173436","MINOS1",440574,194.683640523273,175.806740970259,129.376651982222,121.837571581054,100.177126943491,91.2360361389143,228.080002400923,238.806516575159,193.146249261177,0.619867442762482,0.0249823279345393,0.983572089612475,8.04740310608544e-05,-0.363704646849993,0.265214282046113,1,1,0
"455","ENSG00000173890","GPR160",26996,16.2236367102728,12.8398181607492,14.6070413528315,6.69437206489306,2.86220362695688,0,16.0056142035735,14.4439425347878,13.6568055033155,1.13224480468158,0.0153235682375491,1.13322241705069,0.0185118693472702,-0.000977612369110466,0.996884792906231,1,1,0
