"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"648","ENSG00000118640",176.529410395553,-2.07764053699181,0.215519351667146,-9.60263799077397,7.79240326673723e-22,5.53314372650528e-19,"VAMP8"
"649","ENSG00000118785",49.0657632059746,-2.14621389916829,0.307239468336583,-6.88520909262847,5.77027172277761e-12,8.54830469895226e-10,"SPP1"
"650","ENSG00000118855",632.459391898852,-0.653724783424577,0.160794106519354,-4.06515035229431,4.80015072181587e-05,0.00106513689292707,"MFSD1"
"651","ENSG00000118960",996.738638052239,-0.439686905892547,0.157014416599401,-2.80059834262211,0.00510079628763689,0.0429417813389284,"HS1BP3"
"652","ENSG00000119041",915.819090490457,0.388083292881137,0.140944687902947,2.7531902332019,0.00590175916914623,0.0479026506941502,"GTF3C3"
"653","ENSG00000119231",929.762641092949,0.51736784978979,0.176293327234261,2.93475987563109,0.00333805898611014,0.0310046507180785,"SENP5"
"654","ENSG00000119242",228.294239956318,-2.33016524357587,0.207121774416204,-11.1833602055725,4.91914533155858e-29,1.1255004518606e-25,"CCDC92"
"655","ENSG00000119403",1873.97626337602,0.609418136125392,0.135678441974061,4.49120803552679,7.08203338782017e-06,0.000222646154995409,"PHF19"
"656","ENSG00000119408",1040.52570944858,0.776550421363954,0.147638548603722,5.25850846119858,1.45228504748742e-07,7.76765031113269e-06,"NEK6"
"657","ENSG00000119596",2730.88728956826,0.535805849020019,0.156856000713896,3.41593927389338,0.000635624198417098,0.00875503243732768,"YLPM1"
"658","ENSG00000119681",9523.07068758231,-0.651794846969216,0.197863718841502,-3.29697733531106,0.000977313874758933,0.0121894895875445,"LTBP2"
"659","ENSG00000119682",1451.7994631509,0.576604210919824,0.182991971983904,3.15012821945568,0.0016319882137591,0.018106627854379,"AREL1"
"660","ENSG00000119698",64.4626336625711,0.934472697508212,0.234457962389046,3.94689932302956,7.91698275596898e-05,0.0015936120128144,"PPP4R4"
"661","ENSG00000119703",34.1467082861251,-0.864476504835185,0.289286816702647,-2.99110485258223,0.00277970030484114,0.0269998059798532,"ZC2HC1C"
"662","ENSG00000119711",645.238192193367,0.811648926693617,0.216396467958068,3.75373999027387,0.000174215576261294,0.00301213026563607,"ALDH6A1"
"663","ENSG00000119720",204.709664246351,1.03244139513129,0.188089748571179,5.4738786668587,4.40290583113446e-08,2.77261886467036e-06,"NRDE2"
"664","ENSG00000119801",1314.80946301375,-0.700326541707277,0.183636887683729,-3.81252413672216,0.000137554791458809,0.00249248598167464,"YPEL5"
"665","ENSG00000119899",435.349693825989,-0.86876536787666,0.164907335590049,-5.26781776418545,1.38055053640714e-07,7.44196247269522e-06,"SLC17A5"
"666","ENSG00000119900",1553.37207825466,0.445935695713238,0.138834033661366,3.21340611567239,0.00131170673580395,0.0153644283866183,"OGFRL1"
"667","ENSG00000119917",28.5685837227479,-1.37206870774554,0.321483688383338,-4.22586924646471,2.38020176415367e-05,0.000606597954547678,"IFIT3"
"668","ENSG00000120156",88.3223539545854,-1.52437828586507,0.276598407593221,-5.50097956076067,3.77686996296822e-08,2.40041068757536e-06,"TEK"
"669","ENSG00000120278",424.979300909044,-1.10325424180842,0.204198044058147,-5.40474259022375,6.49015299568408e-08,3.90608003473571e-06,"PLEKHG1"
"670","ENSG00000120322",177.202697240494,-0.68906183624575,0.204941385988214,-3.36386226894534,0.000768598898102895,0.0101376810474899,"PCDHB8"
"671","ENSG00000120451",1138.23233718971,0.442126125140718,0.159569338413903,2.77024361791942,0.00560143791778559,0.0459488152723659,"SNX19"
"672","ENSG00000120458",125.601024770449,0.611386686544519,0.200232176125363,3.05002698400444,0.00228820806523124,0.0235385968077773,"MSANTD2"
"673","ENSG00000120549",1534.82199828558,-0.792339706152683,0.186057246944286,-4.25926762906439,2.0509778779243e-05,0.000540073356294339,"KIAA1217"
